,Easting,Northing,Elevation,DTM,Rocksurface,delta_rocksurface_tunnelaxis,BoreClass,Area1,Area2,Distance,Area1_mean_dist,Area2_mean_dist
1179,2614564.9268,1267034.4412,241.245,259.0941,241.0,-0.245,BC2,100.0,100.0,3.00211265598,300.211265598,300.211265598
1180,2614566.5604,1267031.925,241.358,259.2183,242.0,0.642,BC2,100.0,100.0,3.00213123135,300.213123135,300.213123135
1181,2614568.1846,1267029.4027,241.471,259.0897,242.0,0.529,BC2,100.0,100.0,3.00200237368,300.200237368,300.200237368
1182,2614569.7995,1267026.8745,241.582,259.0897,242.0,0.418,BC2,100.0,100.0,3.0020670776,300.20670776,300.20670776
1183,2614571.405,1267024.3402,241.692,259.0959,242.0,0.308,BC2,100.0,100.0,3.00192008887,300.192008887,300.192008887
1184,2614573.0011,1267021.8001,241.801,259.0959,242.0,0.199,BC2,100.0,100.0,3.00198369422,300.198369422,300.198369422
1185,2614574.5878,1267019.254,241.909,259.1079,242.0,0.091,BC2,100.0,100.0,3.00183101619,300.183101619,300.183101619
1186,2614576.165,1267016.7021,242.015,259.1125,242.0,-0.015,BC2,100.0,100.0,3.00189318262,300.189318262,300.189318262
1187,2614577.7328,1267014.1443,242.12,259.099,242.0,-0.12,BC2,100.0,100.0,3.00177399884,300.177399884,300.177399884
1188,2614579.2911,1267011.5808,242.224,259.099,242.0,-0.224,BC2,100.0,100.0,3.00178162604,300.178162604,300.178162604
1189,2614580.8399,1267009.0115,242.327,259.0851,242.0,-0.327,BC2,100.0,100.0,3.00174507399,300.174507399,300.174507399
1190,2614582.3792,1267006.4365,242.429,259.0851,242.0,-0.429,BC2,100.0,100.0,3.00166530133,300.166530133,300.166530133
1191,2614583.9089,1267003.8558,242.529,259.0778,242.0,-0.529,BC2,100.0,100.0,3.00165882962,300.165882962,300.165882962
1192,2614585.4291,1267001.2695,242.629,259.1636,242.0,-0.629,BC2,100.0,100.0,3.00152625515,300.152625515,300.152625515
1193,2614586.9396,1266998.6776,242.727,259.0763,242.125,-0.602,BC2,100.0,100.0,3.00162335395,300.162335395,300.162335395
1194,2614588.4406,1266996.08,242.823,259.0763,242.125,-0.698,BC2,100.0,100.0,3.00146642354,300.146642354,300.146642354
1195,2614589.9319,1266993.477,242.919,259.0995,242.125,-0.794,BC2,100.0,100.0,3.00151042798,300.151042798,300.151042798
1196,2614591.4136,1266990.8684,243.013,259.7667,242.125,-0.888,BC2,100.0,100.0,3.00143565657,300.143565657,300.143565657
1197,2614592.8856,1266988.2544,243.107,259.9101,242.111111111,-0.995888888889,BC2,100.0,100.0,3.00142725041,300.142725041,300.142725041
1198,2614594.3479,1266985.6349,243.199,259.9101,242.111111111,-1.08788888889,BC2,100.0,100.0,3.00140429958,300.140429958,300.140429958
1199,2614595.8005,1266983.01,243.29,260.4462,242.111111111,-1.17888888889,BC2,100.0,100.0,3.00130529112,300.130529112,300.130529112
1200,2614597.2434,1266980.3798,243.379,260.4462,242.111111111,-1.26788888889,BC2,100.0,100.0,3.00134702586,300.134702586,300.134702586
1201,2614598.6765,1266977.7442,243.468,260.466,242.111111111,-1.35688888889,BC2,100.0,100.0,3.00119585009,300.119585009,300.119585009
1202,2614600.0998,1266975.1034,243.555,260.5054,242.111111111,-1.44388888889,BC2,100.0,100.0,3.00125076765,300.125076765,300.125076765
1203,2614601.5134,1266972.4573,243.641,260.5313,242.111111111,-1.52988888889,BC2,100.0,100.0,9.00344629233,900.344629233,900.344629233
1204,2614605.6951,1266964.4878,243.891,260.5309,242.1,-1.791,BC2,100.0,100.0,3.00107289641,300.107289641,300.107289641
1205,2614607.0693,1266961.8211,243.973,260.5309,242.2,-1.773,BC2,100.0,100.0,3.00112713823,300.112713823,300.112713823
1206,2614608.4336,1266959.1492,244.053,260.5337,242.2,-1.853,BC2,100.0,100.0,3.00095678081,300.095678081,300.095678081
1207,2614609.788,1266956.4724,244.131,260.5337,242.2,-1.931,BC2,100.0,100.0,3.00105845664,300.105845664,300.105845664
1208,2614611.1325,1266953.7905,244.209,260.5053,242.2,-2.009,BC2,100.0,100.0,6.00184797043,600.184797043,600.184797043
1209,2614613.7916,1266948.412,244.361,260.5482,242.181818182,-2.17918181818,BC2,100.0,100.0,3.00097318366,300.097318366,300.097318366
1210,2614615.1062,1266945.7153,244.435,260.5316,242.181818182,-2.25318181818,BC2,100.0,100.0,3.0007877502,300.07877502,300.07877502
1211,2614616.4108,1266943.0139,244.507,260.4385,242.181818182,-2.32518181818,BC2,100.0,100.0,3.00087201476,300.087201476,300.087201476
1212,2614617.7054,1266940.3076,244.579,260.4385,242.181818182,-2.39718181818,BC2,100.0,100.0,3.00085993853,300.085993853,300.085993853
1213,2614618.99,1266937.5965,244.649,260.4995,242.181818182,-2.46718181818,BC2,100.0,100.0,3.00078004675,300.078004675,300.078004675
1214,2614620.2645,1266934.8807,244.718,260.5491,242.181818182,-2.53618181818,BC2,100.0,100.0,3.00074184322,300.074184322,300.074184322
1215,2614621.5289,1266932.1602,244.786,260.5491,242.181818182,-2.60418181818,BC2,100.0,100.0,3.00078713005,300.078713005,300.078713005
1216,2614622.7833,1266929.435,244.853,260.4779,242.181818182,-2.67118181818,BC2,100.0,100.0,3.00069953189,300.069953189,300.069953189
1217,2614624.0275,1266926.7052,244.919,260.4779,242.19445787,-2.72454212985,BC2,100.0,100.0,3.00071474827,300.071474827,300.071474827
1218,2614625.2617,1266923.9708,244.983,260.4048,242.19445787,-2.78854212985,BC2,100.0,100.0,3.00061963764,300.061963764,300.061963764
1219,2614626.4857,1266921.2319,245.046,260.4048,242.19445787,-2.85154212985,BC2,100.0,100.0,3.00065770967,300.065770967,300.065770967
1220,2614627.6995,1266918.4884,245.108,260.318,242.19445787,-2.91354212985,BC2,100.0,100.0,3.00059479087,300.059479087,300.059479087
1221,2614628.9032,1266915.7405,245.169,260.318,242.275012083,-2.89398791687,BC2,100.0,100.0,0.352069098472,35.2069098472,35.2069098472
1222,2614629.0438,1266915.4178,245.176,260.318,242.275012083,-2.90098791687,BC2,100.0,100.0,2.64855611606,264.855611606,264.855611606
1223,2614630.0967,1266912.9881,245.229,260.5764,242.275012083,-2.95398791687,BC2,100.0,100.0,3.00062412316,300.062412316,300.062412316
1224,2614631.28,1266910.2313,245.289,260.5764,242.275012083,-3.01398791687,BC2,100.0,100.0,3.00057274876,300.057274876,300.057274876
1225,2614632.4531,1266907.4702,245.349,260.8605,242.275012083,-3.07398791687,BC2,100.0,100.0,3.00061561872,300.061561872,300.061561872
1226,2614633.6159,1266904.7047,245.409,260.7418,242.276829621,-3.13217037894,BC2,100.0,100.0,3.00055409022,300.055409022,300.055409022
1227,2614634.7685,1266901.935,245.469,260.7418,242.276829621,-3.19217037894,BC2,100.0,100.0,6.0011848997,600.11848997,600.11848997
1228,2614637.0429,1266896.3828,245.589,260.5053,242.276829621,-3.31217037894,BC1,100.0,100.0,3.00059338291,300.059338291,300.059338291
1229,2614638.1646,1266893.6004,245.649,260.6288,242.276829621,-3.37217037894,BC1,100.0,100.0,3.00065818145,300.065818145,300.065818145
1230,2614639.276,1266890.8138,245.709,260.6288,242.276829621,-3.43217037894,BC1,100.0,100.0,3.00057820593,300.057820593,300.057820593
1231,2614640.3771,1266888.0232,245.769,260.4477,242.276829621,-3.49217037894,BC1,100.0,100.0,3.00063205502,300.063205502,300.063205502
1232,2614641.4679,1266885.2285,245.829,260.4477,242.289437773,-3.53956222707,BC1,100.0,100.0,3.00059758203,300.059758203,300.059758203
1233,2614642.5483,1266882.4298,245.889,260.5004,242.289437773,-3.59956222707,BC1,100.0,100.0,3.00051108329,300.051108329,300.051108329
1234,2614643.6183,1266879.6272,245.949,260.4479,242.289437773,-3.65956222707,BC1,100.0,100.0,6.00123279412,600.123279412,600.123279412
1235,2614645.7272,1266874.01,246.069,260.322,242.289437773,-3.77956222707,BC1,100.0,100.0,3.00059207485,300.059207485,300.059207485
1236,2614646.766,1266871.1956,246.129,260.322,242.289437773,-3.83956222707,BC1,100.0,100.0,3.00057624459,300.057624459,300.057624459
1237,2614647.7944,1266868.3774,246.189,260.28,242.289437773,-3.89956222707,BC1,100.0,100.0,3.00060127328,300.060127328,300.060127328
1238,2614648.8124,1266865.5554,246.249,260.28,242.365280289,-3.88371971067,BC1,100.0,100.0,3.00060000666,300.060000666,300.060000666
1239,2614649.8198,1266862.7296,246.309,260.3589,242.365280289,-3.94371971067,BC1,100.0,100.0,3.00064637363,300.064637363,300.064637363
1240,2614650.8169,1266859.9001,246.369,260.5691,242.365280289,-4.00371971067,BC1,100.0,100.0,3.00051976495,300.051976495,300.051976495
1241,2614651.8034,1266857.067,246.428,260.5691,242.365280289,-4.06271971067,BC1,100.0,100.0,3.0006016462,300.06016462,300.06016462
1242,2614652.7794,1266854.2302,246.488,260.8314,242.365280289,-4.12271971067,BC1,100.0,100.0,3.00061033966,300.061033966,300.061033966
1243,2614653.7449,1266851.3898,246.548,260.8314,242.365280289,-4.18271971067,BC1,100.0,100.0,3.00066009411,300.066009411,300.066009411
1244,2614654.6999,1266848.5458,246.608,261.1153,242.365280289,-4.24271971067,BC1,100.0,100.0,1.0711945528,107.11945528,107.11945528
1245,2614655.0383,1266847.5297,246.63,261.2384,242.365280289,-4.26471971067,BC1,100.0,100.0,1.92938795991,192.938795991,192.938795991
1246,2614655.6444,1266845.6984,246.669,261.2384,242.365280289,-4.30371971067,BC1,100.0,100.0,3.00058677949,300.058677949,300.058677949
1247,2614656.5783,1266842.8475,246.73,261.4272,242.393780048,-4.33621995192,BC1,100.0,100.0,3.00065430346,300.065430346,300.065430346
1248,2614657.5016,1266839.9931,246.792,261.4449,242.393780048,-4.39821995192,BC1,100.0,100.0,3.00066844723,300.066844723,300.066844723
1249,2614658.4143,1266837.1353,246.855,261.4449,242.393780048,-4.46121995192,BC1,100.0,100.0,3.00068043115,300.068043115,300.068043115
1250,2614659.3165,1266834.2742,246.92,261.4199,242.393780048,-4.52621995192,BC1,100.0,100.0,3.00075587317,300.075587317,300.075587317
1251,2614660.2081,1266831.4097,246.985,261.5056,242.393780048,-4.59121995192,BC1,100.0,100.0,9.00222495954,900.222495954,900.222495954
1252,2614662.819,1266822.7968,247.188,261.6862,242.375,-4.813,BC1,100.0,100.0,3.00075928539,300.075928539,300.075928539
1253,2614663.668,1266819.9195,247.258,261.7303,242.375,-4.883,BC1,100.0,100.0,3.00084901477,300.084901477,300.084901477
1254,2614664.5064,1266817.039,247.328,261.7303,242.375,-4.953,BC1,100.0,100.0,3.00090323915,300.090323915,300.090323915
1255,2614665.3341,1266814.1554,247.4,261.6895,242.375,-5.025,BC1,100.0,100.0,3.00087946445,300.087946445,300.087946445
1256,2614666.1511,1266811.2688,247.473,261.6895,242.375,-5.098,BC1,100.0,100.0,3.00089717414,300.089717414,300.089717414
1257,2614666.9574,1266808.3792,247.547,261.6737,242.375,-5.172,BC1,100.0,100.0,3.00095636765,300.095636765,300.095636765
1258,2614667.753,1266805.4866,247.622,261.6737,242.375,-5.247,BC1,100.0,100.0,3.00096055606,300.096055606,300.096055606
1259,2614668.5379,1266802.5911,247.698,261.6651,242.365127814,-5.33287218619,BC1,100.0,100.0,3.00098023493,300.098023493,300.098023493
1260,2614669.312,1266799.6927,247.775,261.6421,242.269744372,-5.50525562762,BC1,100.0,100.0,3.00097067628,300.097067628,300.097067628
1261,2614670.0754,1266796.7915,247.853,261.5123,242.269744372,-5.58325562762,BC1,100.0,100.0,3.00109898221,300.109898221,300.109898221
1262,2614670.8281,1266793.8874,247.932,261.4963,242.269744372,-5.66225562762,BC1,100.0,100.0,3.00107694831,300.107694831,300.107694831
1263,2614671.57,1266790.9806,248.013,261.4963,242.269744372,-5.74325562762,BC1,100.0,100.0,3.00104289523,300.104289523,300.104289523
1264,2614672.3011,1266788.0711,248.094,261.5621,242.269744372,-5.82425562762,BC1,100.0,100.0,3.00110129799,300.110129799,300.110129799
1265,2614673.0215,1266785.1589,248.176,261.5621,242.269744372,-5.90625562762,BC1,100.0,100.0,3.00118114421,300.118114421,300.118114421
1266,2614673.731,1266782.244,248.26,261.6133,242.25,-6.01,BC1,100.0,100.0,3.00119704281,300.119704281,300.119704281
1267,2614674.4298,1266779.3265,248.344,261.6982,242.25,-6.094,BC1,100.0,100.0,3.00126413693,300.126413693,300.126413693
1268,2614675.1177,1266776.4064,248.43,261.5387,242.25,-6.18,BC1,100.0,100.0,3.00119561002,300.119561002,300.119561002
1269,2614675.7949,1266773.4839,248.517,261.7588,242.25,-6.267,BC1,100.0,100.0,3.00128883985,300.128883985,300.128883985
1270,2614676.4612,1266770.5588,248.604,261.7588,242.25,-6.354,BC1,100.0,100.0,3.00128745874,300.128745874,300.128745874
1271,2614677.1166,1266767.6313,248.693,261.968,242.25,-6.443,BC1,100.0,100.0,3.00141785827,300.141785827,300.141785827
1272,2614677.7612,1266764.7013,248.783,261.9902,242.25,-6.533,BC1,100.0,100.0,3.00139413104,300.139413104,300.139413104
1273,2614678.395,1266761.769,248.874,261.9902,242.25,-6.624,BC1,100.0,100.0,3.00139060604,300.139060604,300.139060604
1274,2614679.0179,1266758.8344,248.966,261.861,242.171560301,-6.7944396991,BC1,100.0,100.0,3.00142876157,300.142876157,300.142876157
1275,2614679.6299,1266755.8975,249.059,261.861,242.171560301,-6.8874396991,BC1,100.0,100.0,3.00141067176,300.141067176,300.141067176
1276,2614680.231,1266752.9584,249.153,261.8072,242.171560301,-6.9814396991,BC1,100.0,100.0,3.00155177352,300.155177352,300.155177352
1277,2614680.8213,1266750.017,249.248,261.8072,242.171560301,-7.0764396991,BC1,100.0,100.0,3.00149908215,300.149908215,300.149908215
1278,2614681.4006,1266747.0735,249.344,261.8564,242.171560301,-7.1724396991,BC1,100.0,100.0,3.00162451687,300.162451687,300.162451687
1279,2614681.9691,1266744.1278,249.441,262.034,242.171560301,-7.2694396991,BC1,100.0,100.0,3.00159000191,300.159000191,300.159000191
1280,2614682.5266,1266741.1801,249.54,262.034,242.171560301,-7.3684396991,BC1,100.0,100.0,3.0016483139,300.16483139,300.16483139
1281,2614683.0732,1266738.2303,249.639,262.1074,242.134879957,-7.50412004316,BC1,100.0,100.0,3.00171596415,300.171596415,300.171596415
1282,2614683.6089,1266735.2785,249.74,262.1074,242.134879957,-7.60512004316,BC1,100.0,100.0,3.00164201391,300.164201391,300.164201391
1283,2614684.1336,1266732.3248,249.841,262.1196,242.134879957,-7.70612004316,BC1,100.0,100.0,3.00179311922,300.179311922,300.179311922
1284,2614684.6474,1266729.3691,249.944,262.2168,242.134879957,-7.80912004316,BC1,100.0,100.0,3.00181864379,300.181864379,300.181864379
1285,2614685.1503,1266726.4115,250.047,262.2688,242.134879957,-7.91212004316,BC1,100.0,100.0,3.00183926438,300.183926438,300.183926438
1286,2614685.6422,1266723.4521,250.152,262.3366,242.134879957,-8.01712004316,BC1,100.0,100.0,3.0018671273,300.18671273,300.18671273
1287,2614686.1231,1266720.4909,250.258,262.3366,242.134879957,-8.12312004316,BC1,100.0,100.0,9.00574364568,900.574364568,900.574364568
1288,2614687.5,1266711.5969,250.581,262.4898,242.0,-8.581,BC1,100.0,100.0,3.00201482351,300.201482351,300.201482351
1289,2614687.937,1266708.6289,250.691,262.5793,242.0,-8.691,BC1,100.0,100.0,3.00195390526,300.195390526,300.195390526
1290,2614688.363,1266705.6594,250.802,262.5793,242.0,-8.802,BC1,100.0,100.0,3.00213231557,300.213231557,300.213231557
1291,2614688.778,1266702.6882,250.914,262.5964,242.0,-8.914,BC1,100.0,100.0,3.0021542749,300.21542749,300.21542749
1292,2614689.182,1266699.7155,251.027,262.6135,242.0,-9.027,BC1,100.0,100.0,3.00215669313,300.215669313,300.215669313
1293,2614689.575,1266696.7414,251.142,262.6135,242.0,-9.142,BC1,100.0,100.0,3.00222323618,300.222323618,300.222323618
1294,2614689.957,1266693.7658,251.257,262.6946,242.0,-9.257,BC1,100.0,100.0,3.00227014107,300.227014107,300.227014107
1295,2614690.328,1266690.7888,251.373,262.7586,241.86938349,-9.50361650993,BC1,100.0,100.0,3.00228627885,300.228627885,300.228627885
1296,2614690.6879,1266687.8105,251.491,263.1336,241.86938349,-9.62161650993,BC1,100.0,100.0,3.00227769699,300.227769699,300.227769699
1297,2614691.0368,1266684.8309,251.609,263.072,241.86938349,-9.73961650993,BC1,100.0,100.0,3.00247728379,300.247728379,300.247728379
1298,2614691.3746,1266681.8499,251.729,263.072,241.86938349,-9.85961650993,BC1,100.0,100.0,3.00235218633,300.235218633,300.235218633
1299,2614691.7014,1266678.8678,251.849,262.7679,241.86938349,-9.97961650993,BC1,100.0,100.0,3.00244775638,300.244775638,300.244775638
1300,2614692.0172,1266675.8845,251.971,262.7679,241.849759615,-10.1212403846,BC1,100.0,100.0,3.00249335386,300.249335386,300.249335386
1301,2614692.3219,1266672.9,252.093,262.7218,241.849759615,-10.2432403846,BC1,100.0,100.0,3.00256295855,300.256295855,300.256295855
1302,2614692.6155,1266669.9144,252.217,262.8238,241.849759615,-10.3672403846,BC1,100.0,100.0,3.00264294415,300.264294415,300.264294415
1303,2614692.8981,1266666.9277,252.342,262.8238,241.849759615,-10.4922403846,BC1,100.0,100.0,3.00266445839,300.266445839,300.266445839
1304,2614693.1697,1266663.94,252.468,262.8051,241.849759615,-10.6182403846,BC1,100.0,100.0,3.00261005131,300.261005131,300.261005131
1305,2614693.4301,1266660.9514,252.595,262.8051,241.849759615,-10.7452403846,BC1,100.0,100.0,3.00271419217,300.271419217,300.271419217
1306,2614693.6795,1266657.9618,252.723,262.7514,241.849759615,-10.8732403846,BC1,100.0,100.0,3.00285135319,300.285135319,300.285135319
1307,2614693.9178,1266654.9712,252.852,262.7523,241.839794938,-11.0122050625,BC1,100.0,100.0,3.00273891316,300.273891316,300.273891316
1308,2614694.1451,1266651.9799,252.982,262.7523,241.839794938,-11.1422050625,BC1,100.0,100.0,3.00285215254,300.285215254,300.285215254
1309,2614694.3612,1266648.9877,253.113,262.8189,241.839794938,-11.2732050625,BC1,100.0,100.0,3.00292174558,300.292174558,300.292174558
1310,2614694.5663,1266645.9947,253.245,262.8189,241.839794938,-11.4052050625,BC1,100.0,100.0,3.00297047771,300.297047771,300.297047771
1311,2614694.7603,1266643.001,253.379,262.918,241.839794938,-11.5392050625,BC1,100.0,100.0,3.00307153763,300.307153763,300.307153763
1312,2614694.9432,1266640.0065,253.513,262.918,241.839794938,-11.6732050625,BC1,100.0,100.0,3.00295941353,300.295941353,300.295941353
1313,2614695.115,1266637.0115,253.648,263.121,241.82841455,-11.8195854496,BC1,100.0,100.0,3.00313369341,300.313369341,300.313369341
1314,2614695.2757,1266634.0158,253.785,263.2276,241.82841455,-11.9565854496,BC1,100.0,100.0,3.00315881197,300.315881197,300.315881197
1315,2614695.4253,1266631.0195,253.922,263.2276,241.82841455,-12.0935854496,BC1,100.0,100.0,3.00321718981,300.321718981,300.321718981
1316,2614695.5638,1266628.0227,254.061,263.3371,241.82841455,-12.2325854496,BC1,100.0,100.0,3.003271225,300.3271225,300.3271225
1317,2614695.6912,1266625.0254,254.201,263.3371,241.82841455,-12.3725854496,BC1,100.0,100.0,3.00322397595,300.322397595,300.322397595
1318,2614695.8076,1266622.0277,254.341,263.466,241.82841455,-12.5125854496,BC1,100.0,100.0,3.00340378241,300.340378241,300.340378241
1319,2614695.9128,1266619.0295,254.483,263.6998,241.82841455,-12.6545854496,BC1,100.0,100.0,3.0033824365,300.33824365,300.33824365
1320,2614696.0069,1266616.031,254.626,263.6998,242.0,-12.626,BC1,100.0,100.0,3.00350232396,300.350232396,300.350232396
1321,2614696.0899,1266613.0321,254.77,263.9437,242.0,-12.77,BC1,100.0,100.0,3.00346390346,300.346390346,300.346390346
1322,2614696.1618,1266610.033,254.915,263.9437,242.0,-12.915,BC1,100.0,100.0,0.0370626496744,3.70626496744,3.70626496744
1323,2614696.1626,1266609.996,254.917,264.1604,242.0,-12.917,BC1,100.0,100.0,2.96645626303,296.645626303,296.645626303
1324,2614696.2226,1266607.0336,255.06,264.1604,242.0,-13.06,BC1,100.0,100.0,3.00356060699,300.356060699,300.356060699
1325,2614696.2722,1266604.034,255.206,264.1966,242.0,-13.206,BC1,100.0,100.0,3.00345052403,300.345052403,300.345052403
1326,2614696.3108,1266601.0343,255.351,264.1966,242.0,-13.351,BC1,100.0,100.0,3.00357657795,300.357657795,300.357657795
1327,2614696.3383,1266598.0344,255.497,264.2579,242.0,-13.497,BC1,100.0,100.0,3.00344647025,300.344647025,300.344647025
1328,2614696.3546,1266595.0345,255.642,264.2579,242.0,-13.642,BC1,100.0,100.0,3.00355506692,300.355506692,300.355506692
1329,2614696.3598,1266592.0345,255.788,264.8436,242.0,-13.788,BC1,100.0,100.0,6.00709587405,600.709587405,600.709587405
1330,2614696.337,1266586.0345,256.079,264.6189,242.0,-14.079,BC1,100.0,100.0,0.0697671127044,6.97671127044,6.97671127044
1331,2614696.3364,1266585.9648,256.082,264.6189,242.0,-14.082,BC1,100.0,100.0,2.93366771465,293.366771465,293.366771465
1332,2614696.3089,1266583.0347,256.224,264.6474,242.0,-14.224,BC1,100.0,100.0,3.0035028384,300.35028384,300.35028384
1333,2614696.27,1266580.035,256.37,264.6474,242.0,-14.37,BC1,100.0,100.0,3.00350722488,300.350722488,300.350722488
1334,2614696.2207,1266577.0354,256.515,264.8163,242.0,-14.515,BC1,100.0,100.0,6.00704383208,600.704383208,600.704383208
1335,2614696.0915,1266571.0368,256.806,265.0494,242.166666667,-14.6393333333,BC1,100.0,100.0,3.00359348266,300.359348266,300.359348266
1336,2614696.0124,1266568.0378,256.952,265.094,242.166666667,-14.7853333333,BC1,100.0,100.0,3.0035048278,300.35048278,300.35048278
1337,2614695.924,1266565.0391,257.097,265.094,242.166666667,-14.9303333333,BC1,100.0,100.0,3.0035353851,300.35353851,300.35353851
1338,2614695.8265,1266562.0407,257.243,265.1734,242.166666667,-15.0763333333,BC1,100.0,100.0,3.00348248701,300.348248701,300.348248701
1339,2614695.7203,1266559.0426,257.388,265.2545,242.166666667,-15.2213333333,BC1,100.0,100.0,3.00354024446,300.354024446,300.354024446
1340,2614695.6057,1266556.0448,257.534,265.2545,242.166666667,-15.3673333333,BC1,100.0,100.0,3.00351236728,300.351236728,300.351236728
1341,2614695.483,1266553.0473,257.679,265.5703,242.2,-15.479,BC1,100.0,100.0,3.00359019994,300.359019994,300.359019994
1342,2614695.3525,1266550.0501,257.825,265.5703,242.2,-15.625,BC1,100.0,100.0,3.00347785751,300.347785751,300.347785751
1343,2614695.2145,1266547.0533,257.97,265.0663,242.2,-15.77,BC1,100.0,100.0,3.00356642854,300.356642854,300.356642854
1344,2614695.0693,1266544.0568,258.116,265.1637,242.2,-15.916,BC1,100.0,100.0,3.00346550658,300.346550658,300.346550658
1345,2614694.9171,1266541.0607,258.261,265.3593,242.2,-16.061,BC1,100.0,100.0,3.00355111984,300.355111984,300.355111984
1346,2614694.7584,1266538.0649,258.407,265.4978,242.2,-16.207,BC1,100.0,100.0,3.00354844497,300.354844497,300.354844497
1347,2614694.5933,1266535.0694,258.552,265.4978,242.2,-16.352,BC1,100.0,100.0,3.00352809368,300.352809368,300.352809368
1348,2614694.4223,1266532.0743,258.698,265.5646,242.320344359,-16.3776556411,BC1,100.0,100.0,3.00351631924,300.351631924,300.351631924
1349,2614694.2455,1266529.0795,258.843,265.6947,242.320344359,-16.5226556411,BC1,100.0,100.0,3.0034886715,300.34886715,300.34886715
1350,2614694.0633,1266526.0851,258.989,265.6947,242.320344359,-16.6686556411,BC1,100.0,100.0,3.00355454926,300.355454926,300.355454926
1351,2614693.876,1266523.0909,259.134,265.9281,242.320344359,-16.8136556411,BC1,100.0,100.0,3.00350742472,300.350742472,300.350742472
1352,2614693.6839,1266520.0971,259.28,265.9281,242.320344359,-16.9596556411,BC1,100.0,100.0,3.00355081854,300.355081854,300.355081854
1353,2614693.4873,1266517.1035,259.425,266.0379,242.320344359,-17.1046556411,BC1,100.0,100.0,3.00347846331,300.347846331,300.347846331
1354,2614693.2865,1266514.1103,259.571,266.1139,242.320344359,-17.2506556411,BC1,100.0,100.0,3.00350079742,300.350079742,300.350079742
1355,2614693.0817,1266511.1173,259.716,266.1139,242.679655641,-17.0363443589,BC1,100.0,100.0,0.181049495941,18.1049495941,18.1049495941
1356,2614693.0693,1266510.9369,259.725,266.1139,242.679655641,-17.0453443589,BC1,100.0,100.0,2.82254133203,282.254133203,282.254133203
1357,2614692.8734,1266508.1245,259.862,266.2904,242.679655641,-17.1823443589,BC1,100.0,100.0,3.00350216406,300.350216406,300.350216406
1358,2614692.6614,1266505.132,260.007,266.2904,242.679655641,-17.3273443589,BC1,100.0,100.0,3.00350798234,300.350798234,300.350798234
1359,2614692.4458,1266502.1398,260.153,266.462,242.679655641,-17.4733443589,BC1,100.0,100.0,3.00351357754,300.351357754,300.351357754
1360,2614692.2267,1266499.1478,260.298,266.6588,242.679655641,-17.6183443589,BC1,100.0,100.0,3.00353537176,300.353537176,300.353537176
1361,2614692.0039,1266496.1561,260.444,266.6588,242.679655641,-17.7643443589,BC1,100.0,100.0,3.00354939029,300.354939029,300.354939029
1362,2614691.7776,1266493.1646,260.589,266.8461,242.679655641,-17.9093443589,BC1,100.0,100.0,3.003572448,300.3572448,300.3572448
1363,2614691.5477,1266490.1734,260.735,266.8461,242.8,-17.935,BC1,100.0,100.0,3.00350296474,300.350296474,300.350296474
1364,2614691.3142,1266487.1825,260.88,267.052,242.8,-18.08,BC1,100.0,100.0,3.00353471277,300.353471277,300.353471277
1365,2614691.0771,1266484.1919,261.026,267.3386,242.8,-18.226,BC1,100.0,100.0,3.00347391859,300.347391859,300.347391859
1366,2614690.8364,1266481.2016,261.171,267.3386,242.8,-18.371,BC1,100.0,100.0,3.00361390666,300.361390666,300.361390666
1367,2614690.5921,1266478.2115,261.317,267.7011,242.8,-18.517,BC1,100.0,100.0,3.00345400002,300.345400002,300.345400002
1368,2614690.3443,1266475.2218,261.462,267.7011,242.8,-18.662,BC1,100.0,100.0,3.00351137986,300.351137986,300.351137986
1369,2614690.0928,1266472.2324,261.608,267.9556,242.8,-18.808,BC1,100.0,100.0,3.00355899581,300.355899581,300.355899581
1370,2614689.8378,1266469.2432,261.753,266.5447,243.125,-18.628,BC1,100.0,100.0,3.00352578305,300.352578305,300.352578305
1371,2614689.5791,1266466.2544,261.899,266.5447,243.125,-18.774,BC1,100.0,100.0,3.00348232723,300.348232723,300.348232723
1372,2614689.3169,1266463.2659,262.044,266.5733,243.125,-18.919,BC1,100.0,100.0,3.00354871447,300.354871447,300.354871447
1373,2614689.0511,1266460.2777,262.19,266.5733,243.125,-19.065,BC1,100.0,100.0,3.00352256029,300.352256029,300.352256029
1374,2614688.7817,1266457.2898,262.335,266.5562,243.125,-19.21,BC1,100.0,100.0,1.47201716347,147.201716347,147.201716347
1375,2614688.6484,1266455.8256,262.407,266.5562,243.125,-19.282,BC1,100.0,100.0,1.53157165035,153.157165035,153.157165035
1376,2614688.5088,1266454.3022,262.481,266.627,243.125,-19.356,BC1,100.0,100.0,3.00348992514,300.348992514,300.348992514
1377,2614688.2321,1266451.315,262.626,266.627,243.125,-19.501,BC1,100.0,100.0,3.00349304797,300.349304797,300.349304797
1378,2614687.9516,1266448.3282,262.772,266.7053,243.190720259,-19.581279741,BC1,100.0,100.0,3.00351304485,300.351304485,300.351304485
1379,2614687.6672,1266445.3417,262.917,266.7053,243.190720259,-19.726279741,BC1,100.0,100.0,3.00357402115,300.357402115,300.357402115
1380,2614687.3785,1266442.3556,263.063,266.8058,243.190720259,-19.872279741,BC1,100.0,100.0,3.00354432115,300.354432115,300.354432115
