easting,northing,site_name,tmp1520856868982
2612386.638,1268807.175,,255.9796
2612389.31,1268805.812,,255.9796
2612391.974,1268804.432,,255.9449
2612394.629,1268803.035,,255.9449
2612397.276,1268801.622,,255.9136
2612399.913,1268800.192,,255.9136
2612402.541,1268798.746,,255.9527
2612405.16,1268797.282,,255.9515
2612407.77,1268795.803,,255.9515
2612410.37,1268794.306,,256.0169
2612412.961,1268792.794,,256.0169
2612415.542,1268791.265,,255.8665
2612418.113,1268789.72,,255.9689
2612420.675,1268788.159,,256.0097
2612423.227,1268786.581,,256.0097
2612425.769,1268784.988,,256.0642
2612428.3,1268783.378,,256.0642
2612430.822,1268781.752,,256.085
2612433.333,1268780.111,,256.085
2612435.833,1268778.454,,256.0064
2612437.205,1268777.535,,256.0064
2612438.342,1268776.761,,256.0064
2612440.818,1268775.066,,255.9882
2612443.282,1268773.356,,255.9996
2612445.736,1268771.63,,256.0094
2612448.18,1268769.89,,255.9808
2612450.614,1268768.136,,255.9641
2612453.037,1268766.368,,255.9641
2612455.451,1268764.586,,255.842
2612457.854,1268762.79,,255.842
2612460.248,1268760.982,,255.7239
2612462.631,1268759.16,,255.7287
2612465.006,1268757.326,,255.5001
2612467.37,1268755.48,,255.5001
2612469.726,1268753.622,,255.602
2612472.072,1268751.753,,255.4163
2612474.409,1268749.872,,255.4791
2612476.737,1268747.979,,255.5325
2612479.056,1268746.076,,255.5325
2612481.366,1268744.163,,256.209
2612483.668,1268742.239,,256.209
2612485.962,1268740.305,,256.5061
2612488.247,1268738.361,,256.5556
2612490.524,1268736.408,,256.5744
2612492.793,1268734.446,,256.5172
2612495.055,1268732.475,,256.5333
2612497.382,1268730.43,,256.5333
2612497.382,1268730.43,,256.5333
2612499.589,1268728.546,,256.535
2612501.864,1268726.59,,256.6481
2612504.131,1268724.625,,256.4782
2612506.391,1268722.652,,256.5569
2612508.644,1268720.671,,256.5569
2612510.889,1268718.681,,256.6178
2612513.126,1268716.682,,256.6178
2612515.356,1268714.676,,256.399
2612517.579,1268712.661,,256.399
2612519.794,1268710.637,,256.399
2612522.001,1268708.606,,256.3776
2612524.201,1268706.566,,256.3776
2612526.393,1268704.517,,256.3944
2612528.577,1268702.461,,256.3944
2612530.754,1268700.396,,256.5525
2612532.922,1268698.324,,256.5108
2612535.083,1268696.243,,256.6413
2612537.237,1268694.154,,256.598
2612539.382,1268692.057,,256.598
2612541.52,1268689.952,,256.6603
2612543.649,1268687.839,,256.6603
2612545.771,1268685.718,,256.8132
2612547.884,1268683.589,,256.7387
2612549.99,1268681.452,,256.7387
2612552.088,1268679.308,,256.7783
2612554.177,1268677.155,,256.7783
2612556.259,1268674.995,,256.9093
2612558.332,1268672.826,,256.9093
2612560.398,1268670.65,,256.8969
2612562.455,1268668.467,,256.9772
2612564.504,1268666.276,,256.9772
2612566.544,1268664.076,,257.0388
2612568.577,1268661.87,,257.0388
2612570.601,1268659.656,,256.8356
2612572.616,1268657.434,,256.8356
2612574.624,1268655.204,,256.8356
2612576.623,1268652.967,,256.8913
2612578.614,1268650.723,,256.8913
2612580.596,1268648.471,,256.9576
2612582.57,1268646.212,,256.9576
2612584.535,1268643.945,,256.946
2612586.492,1268641.671,,256.7925
2612588.44,1268639.39,,256.8852
2612590.38,1268637.101,,256.758
2612592.311,1268634.805,,256.8401
2612594.233,1268632.502,,256.8401
2612596.147,1268630.192,,256.8098
2612598.052,1268627.875,,256.8106
2612599.948,1268625.55,,256.8106
2612601.836,1268623.218,,256.8661
2612603.715,1268620.88,,256.8661
2612605.585,1268618.534,,256.9669
2612607.446,1268616.181,,256.9669
2612609.299,1268613.821,,256.9645
2612611.142,1268611.455,,257.2001
2612612.977,1268609.081,,257.1391
2612614.803,1268606.701,,257.1391
2612616.62,1268604.314,,257.2515
2612618.428,1268601.92,,257.2515
2612620.227,1268599.519,,257.4542
2612622.017,1268597.111,,257.4542
2612623.798,1268594.697,,257.3665
2612625.57,1268592.276,,257.6763
2612627.332,1268589.849,,257.3536
2612629.086,1268587.414,,257.3536
2612630.83,1268584.974,,257.5987
2612632.566,1268582.527,,257.5987
2612634.292,1268580.073,,257.5987
2612635.225,1268578.738,,256.981
2612635.987,1268577.598,,256.981
2612637.648,1268575.099,,256.981
2612639.299,1268572.595,,256.8473
2612640.942,1268570.084,,257.7051
2612642.576,1268567.569,,257.649
2612644.202,1268565.048,,257.649
2612645.82,1268562.521,,258.188
2612647.43,1268559.99,,258.0287
2612649.032,1268557.453,,258.0287
2612650.627,1268554.912,,258.2349
2612652.214,1268552.367,,258.2349
2612653.795,1268549.817,,258.2163
2612655.37,1268547.264,,258.7147
2612656.937,1268544.706,,258.4125
2612658.499,1268542.144,,258.4125
2612660.055,1268539.579,,258.8145
2612661.605,1268537.011,,258.8145
2612663.15,1268534.439,,258.6237
2612664.689,1268531.864,,258.6237
2612666.224,1268529.286,,258.7667
2612667.754,1268526.706,,258.7667
2612669.28,1268524.123,,258.5226
2612670.801,1268521.537,,259.0809
2612672.319,1268518.949,,258.474
2612673.832,1268516.36,,258.474
2612675.343,1268513.768,,258.3197
2612676.85,1268511.174,,258.3197
2612678.355,1268508.578,,257.97
2612679.857,1268505.981,,257.97
2612681.357,1268503.383,,258.2423
2612682.854,1268500.784,,258.2423
2612684.35,1268498.183,,257.9518
2612685.844,1268495.582,,258.5444
2612687.337,1268492.979,,258.2125
2612688.828,1268490.376,,258.2125
2612690.319,1268487.773,,258.5116
2612691.81,1268485.17,,258.5116
2612693.3,1268482.566,,258.1817
