,Easting,Northing,Elevation,DTM,Rocksurface,delta_rocksurface_tunnelaxis,BoreClass
1045,2614279.0864,1267313.0507,226.103,257.299,240.674399784,14.5713997842,BC3
1046,2614281.6066,1267311.4232,226.161,257.286,240.674399784,14.5133997842,BC3
1047,2614284.1219,1267309.7883,226.218,257.3375,240.674399784,14.4563997842,BC3
1048,2614286.6325,1267308.146,226.275,257.3177,240.674399784,14.3993997842,BC3
1049,2614289.1382,1267306.4963,226.332,257.3177,240.674399784,14.3423997842,BC3
1050,2614291.639,1267304.8392,226.389,257.6941,240.674399784,14.2853997842,BC3
1051,2614294.1349,1267303.1748,226.446,257.6941,240.674399784,14.2283997842,BC3
1052,2614296.626,1267301.503,226.503,257.7745,240.623635797,14.1206357967,BC3
1053,2614299.1121,1267299.824,226.56,257.7699,240.623635797,14.0636357967,BC3
1054,2614301.5932,1267298.1376,226.617,257.7888,240.623635797,14.0066357967,BC3
1055,2614301.7036,1267298.0624,226.62,257.7888,240.623635797,14.0036357967,BC3
1056,2614306.5406,1267294.743,226.734,257.6482,240.623635797,13.8896357967,BC3
1057,2614309.0068,1267293.0348,226.794,257.6482,240.623635797,13.8296357967,BC3
1058,2614313.924,1267289.5967,226.918,256.8351,240.623635797,13.7056357967,BC3
1059,2614316.3751,1267287.8668,226.981,256.4943,240.738825268,13.7578252678,BC3
1060,2614318.821,1267286.1297,227.046,256.4943,240.738825268,13.6928252678,BC3
1061,2614321.2618,1267284.3855,227.112,257.9139,240.738825268,13.6268252678,BC3
1062,2614323.6974,1267282.634,227.18,257.9139,240.738825268,13.5588252678,BC3
1063,2614326.1279,1267280.8754,227.248,257.74,240.5,13.252,BC3
1064,2614328.5532,1267279.1097,227.318,257.8312,240.5,13.182,BC3
1065,2614330.9734,1267277.3368,227.389,257.8374,240.5,13.111,BC3
1066,2614333.3882,1267275.5568,227.461,257.8374,240.5,13.039,BC3
1067,2614335.7979,1267273.7697,227.534,257.5688,240.5,12.966,BC3
1068,2614338.2023,1267271.9756,227.608,257.5688,240.738825268,13.1308252678,BC3
1069,2614340.6013,1267270.1744,227.684,257.5862,240.738825268,13.0548252678,BC3
1070,2614342.9951,1267268.3661,227.761,257.57,240.738825268,12.9778252678,BC3
1071,2614345.3836,1267266.5508,227.839,257.5398,240.738825268,12.8998252678,BC3
1072,2614347.7667,1267264.7285,227.918,257.8143,240.738825268,12.8208252678,BC3
1073,2614350.1444,1267262.8992,227.999,257.7349,240.738825268,12.7398252678,BC3
1074,2614352.5167,1267261.0629,228.08,257.7349,240.738825268,12.6588252678,BC3
1075,2614354.8837,1267259.2196,228.163,258.1251,240.5,12.337,BC3
1076,2614357.2451,1267257.3694,228.247,258.2046,240.5,12.253,BC3
1077,2614359.6012,1267255.5122,228.333,258.2046,240.679655641,12.3466556411,BC3
1078,2614361.9518,1267253.6481,228.419,258.213,240.679655641,12.2606556411,BC3
1079,2614364.2968,1267251.7771,228.507,258.213,240.679655641,12.1726556411,BC3
1080,2614366.6364,1267249.8993,228.596,258.375,240.679655641,12.0836556411,BC3
1081,2614368.9704,1267248.0145,228.686,258.375,240.679655641,11.9936556411,BC3
1082,2614371.2989,1267246.1229,228.777,258.0749,240.679655641,11.9026556411,BC3
1083,2614373.6218,1267244.2244,228.87,257.9924,240.679655641,11.8096556411,BC3
1084,2614375.9391,1267242.3192,228.963,258.0803,240.679655641,11.7166556411,BC3
1085,2614378.2508,1267240.4071,229.058,258.0803,240.679655641,11.6216556411,BC3
1086,2614380.5569,1267238.4882,229.154,258.4178,240.5,11.346,BC3
1087,2614382.8573,1267236.5626,229.252,258.4178,240.5,11.248,BC3
1088,2614385.152,1267234.6302,229.35,258.3511,240.5,11.15,BC3
1089,2614389.7244,1267230.7452,229.551,258.3511,240.5,10.949,BC3
1090,2614392.002,1267228.7926,229.653,258.2221,240.5,10.847,BC3
1091,2614394.2738,1267226.8333,229.756,258.2221,240.5,10.744,BC3
1092,2614396.5399,1267224.8674,229.861,258.3782,240.5,10.639,BC3
1093,2614398.8002,1267222.8948,229.966,258.3782,240.5,10.534,BC3
1094,2614401.0547,1267220.9156,230.073,258.4035,240.679655641,10.6066556411,BC3
1095,2614403.3033,1267218.9297,230.181,258.1891,240.320344359,10.1393443589,BC3
1096,2614405.5461,1267216.9372,230.291,257.5744,240.320344359,10.0293443589,BC3
1097,2614410.014,1267212.9326,230.513,259.2811,240.320344359,9.80734435886,BC3
1098,2614412.2391,1267210.9204,230.626,259.2811,240.320344359,9.69434435886,BC3
1099,2614414.4583,1267208.9017,230.74,259.3201,240.320344359,9.58034435886,BC3
1100,2614416.6716,1267206.8765,230.855,259.2995,240.320344359,9.46534435886,BC3
1101,2614418.8789,1267204.8447,230.972,259.2667,240.320344359,9.34834435886,BC3
1102,2614421.0801,1267202.8065,231.09,259.2884,240.5,9.41,BC3
1103,2614423.2754,1267200.7618,231.209,259.2884,240.5,9.291,BC3
1104,2614425.4647,1267198.7107,231.329,259.3179,240.5,9.171,BC3
1105,2614427.6479,1267196.6532,231.45,259.3179,240.292911541,8.84291154071,BC3
1106,2614429.8251,1267194.5892,231.573,259.3487,240.292911541,8.71991154072,BC3
1107,2614431.9962,1267192.5188,231.696,259.3136,240.292911541,8.59691154071,BC3
1108,2614434.1612,1267190.4421,231.821,259.3136,240.292911541,8.47191154071,BC3
1109,2614438.4727,1267186.2696,232.075,259.3865,240.292911541,8.21791154071,BC3
1110,2614440.6193,1267184.1738,232.203,259.386,240.292911541,8.08991154071,BC3
1111,2614442.7597,1267182.0717,232.333,259.386,240.5,8.167,BC3
1112,2614444.8939,1267179.9634,232.464,259.3084,240.5,8.036,BC3
1113,2614447.0219,1267177.8488,232.596,259.3463,240.5,7.904,BC2
1114,2614449.1437,1267175.7279,232.73,259.3463,240.25,7.52,BC2
1115,2614451.2592,1267173.6008,232.864,259.3482,240.25,7.386,BC2
1116,2614453.3685,1267171.4675,233.0,259.3482,240.25,7.25,BC2
1117,2614455.4715,1267169.328,233.137,258.6278,240.25,7.113,BC2
1118,2614457.5681,1267167.1823,233.275,258.6278,240.25,6.975,BC2
1119,2614459.6585,1267165.0305,233.414,258.6278,240.25,6.836,BC2
1120,2614461.7425,1267162.8725,233.555,258.6938,240.333333333,6.77833333333,BC2
1121,2614463.8202,1267160.7084,233.697,258.6938,240.333333333,6.63633333333,BC2
1122,2614465.8914,1267158.5382,233.84,258.7493,240.333333333,6.49333333333,BC2
1123,2614467.9563,1267156.3619,233.984,258.7493,240.0,6.016,BC2
1124,2614470.0148,1267154.1795,234.129,259.2386,240.0,5.871,BC2
1125,2614472.0669,1267151.9912,234.276,259.2386,240.0,5.724,BC2
1126,2614474.1125,1267149.7967,234.424,259.1135,240.0,5.576,BC2
1127,2614476.1516,1267147.5963,234.573,259.2693,240.0,5.427,BC2
1128,2614477.0723,1267146.5986,234.64,259.2693,240.0,5.36,BC2
1129,2614478.1843,1267145.3899,234.723,259.2693,240.0,5.277,BC2
1130,2614480.2105,1267143.1775,234.873,260.2161,240.0,5.127,BC2
1131,2614482.2301,1267140.9592,235.023,260.2161,240.0,4.977,BC2
1132,2614484.2432,1267138.7349,235.173,260.1974,240.333333333,5.16033333333,BC2
1133,2614486.2498,1267136.5047,235.323,260.3837,240.333333333,5.01033333333,BC2
1134,2614488.2498,1267134.2687,235.473,260.4258,240.0,4.527,BC2
1135,2614490.2432,1267132.0267,235.623,260.4359,240.0,4.377,BC2
1136,2614490.8901,1267131.2964,235.672,260.4359,240.0,4.328,BC2
1137,2614492.23,1267129.7789,235.774,260.5203,240.0,4.226,BC2
1138,2614494.2101,1267127.5252,235.924,260.5203,240.0,4.076,BC2
1139,2614496.1833,1267125.2654,236.074,260.4877,240.0,3.926,BC2
1140,2614498.1493,1267122.9995,236.224,260.5478,240.0,3.776,BC2
1141,2614500.1081,1267120.7272,236.374,260.5512,240.0,3.626,BC2
1142,2614502.0594,1267118.4485,236.524,260.5782,240.0,3.476,BC2
1143,2614504.003,1267116.1633,236.674,260.5782,240.333333333,3.65933333333,BC2
1144,2614505.9388,1267113.8714,236.824,260.6042,240.0,3.176,BC2
1145,2614507.8665,1267111.5727,236.975,260.6042,240.0,3.025,BC2
1146,2614509.786,1267109.2672,237.125,260.6147,240.0,2.875,BC2
1147,2614511.1324,1267107.6398,237.23,260.6504,240.0,2.77,BC2
1148,2614511.6968,1267106.955,237.275,260.6504,240.0,2.725,BC2
1149,2614512.0958,1267106.47,237.306,260.6504,240.0,2.694,BC2
1150,2614513.5993,1267104.6354,237.425,260.6579,240.0,2.575,BC2
1151,2614515.4932,1267102.3088,237.573,260.7031,240.0,2.427,BC2
1152,2614517.3785,1267099.9751,237.721,260.7306,240.0,2.279,BC2
1153,2614519.2551,1267097.6346,237.867,260.7306,240.0,2.133,BC2
1154,2614521.123,1267095.287,238.012,260.7901,240.0,1.988,BC2
1155,2614522.9822,1267092.9326,238.155,260.7957,240.0,1.845,BC2
1156,2614524.8327,1267090.5713,238.298,260.7957,240.5,2.202,BC2
1157,2614526.6745,1267088.2032,238.439,260.7473,240.5,2.061,BC2
1158,2614528.5074,1267085.8283,238.579,260.7473,240.5,1.921,BC2
1159,2614530.3315,1267083.4466,238.718,260.692,240.5,1.782,BC2
1160,2614532.1468,1267081.0581,238.856,260.692,240.5,1.644,BC2
1161,2614533.9533,1267078.663,238.993,260.7218,240.5,1.507,BC2
1162,2614535.7508,1267076.2611,239.128,260.6982,240.5,1.372,BC2
1163,2614537.5395,1267073.8527,239.262,260.6754,240.5,1.238,BC2
1164,2614539.3192,1267071.4376,239.395,260.6754,240.5,1.105,BC2
1165,2614541.09,1267069.0159,239.527,260.6188,240.5,0.973,BC2
1166,2614542.8518,1267066.5878,239.657,260.6188,240.5,0.843,BC2
1167,2614544.6045,1267064.1531,239.787,260.4513,241.0,1.213,BC2
1168,2614546.3483,1267061.7119,239.915,260.4983,241.0,1.085,BC2
1169,2614548.083,1267059.2643,240.042,260.4257,241.0,0.958,BC2
1170,2614549.8086,1267056.8102,240.167,260.4257,241.0,0.833,BC2
1171,2614551.5251,1267054.3498,240.292,260.3344,241.0,0.708,BC2
1172,2614553.2325,1267051.8831,240.415,260.3344,241.0,0.585,BC2
1173,2614554.9307,1267049.4101,240.537,259.7194,241.0,0.463,BC2
1174,2614556.6198,1267046.9307,240.658,260.1685,241.0,0.342,BC2
1175,2614558.2997,1267044.4452,240.778,259.342,241.0,0.222,BC2
1176,2614559.9704,1267041.9534,240.896,259.342,241.0,0.104,BC2
1177,2614561.6318,1267039.4555,241.014,259.3613,241.0,-0.014,BC2
1178,2614563.2839,1267036.9514,241.13,259.3613,241.0,-0.13,BC2
1179,2614564.9268,1267034.4412,241.245,259.0941,241.0,-0.245,BC2
1180,2614566.5604,1267031.925,241.358,259.2183,242.0,0.642,BC2
1181,2614568.1846,1267029.4027,241.471,259.0897,242.0,0.529,BC2
1182,2614569.7995,1267026.8745,241.582,259.0897,242.0,0.418,BC2
1183,2614571.405,1267024.3402,241.692,259.0959,242.0,0.308,BC2
1184,2614573.0011,1267021.8001,241.801,259.0959,242.0,0.199,BC2
1185,2614574.5878,1267019.254,241.909,259.1079,242.0,0.091,BC2
1186,2614576.165,1267016.7021,242.015,259.1125,242.0,-0.015,BC2
1187,2614577.7328,1267014.1443,242.12,259.099,242.0,-0.12,BC2
1188,2614579.2911,1267011.5808,242.224,259.099,242.0,-0.224,BC2
1189,2614580.8399,1267009.0115,242.327,259.0851,242.0,-0.327,BC2
1190,2614582.3792,1267006.4365,242.429,259.0851,242.0,-0.429,BC2
1191,2614583.9089,1267003.8558,242.529,259.0778,242.0,-0.529,BC2
1192,2614585.4291,1267001.2695,242.629,259.1636,242.0,-0.629,BC2
1193,2614586.9396,1266998.6776,242.727,259.0763,242.125,-0.602,BC2
1194,2614588.4406,1266996.08,242.823,259.0763,242.125,-0.698,BC2
1195,2614589.9319,1266993.477,242.919,259.0995,242.125,-0.794,BC2
1196,2614591.4136,1266990.8684,243.013,259.7667,242.125,-0.888,BC2
1197,2614592.8856,1266988.2544,243.107,259.9101,242.111111111,-0.995888888889,BC2
1198,2614594.3479,1266985.6349,243.199,259.9101,242.111111111,-1.08788888889,BC2
1199,2614595.8005,1266983.01,243.29,260.4462,242.111111111,-1.17888888889,BC2
1200,2614597.2434,1266980.3798,243.379,260.4462,242.111111111,-1.26788888889,BC2
1201,2614598.6765,1266977.7442,243.468,260.466,242.111111111,-1.35688888889,BC2
1202,2614600.0998,1266975.1034,243.555,260.5054,242.111111111,-1.44388888889,BC2
1203,2614601.5134,1266972.4573,243.641,260.5313,242.111111111,-1.52988888889,BC2
1204,2614605.6951,1266964.4878,243.891,260.5309,242.1,-1.791,BC2
1205,2614607.0693,1266961.8211,243.973,260.5309,242.2,-1.773,BC2
1206,2614608.4336,1266959.1492,244.053,260.5337,242.2,-1.853,BC2
1207,2614609.788,1266956.4724,244.131,260.5337,242.2,-1.931,BC2
1208,2614611.1325,1266953.7905,244.209,260.5053,242.2,-2.009,BC2
1209,2614613.7916,1266948.412,244.361,260.5482,242.181818182,-2.17918181818,BC2
1210,2614615.1062,1266945.7153,244.435,260.5316,242.181818182,-2.25318181818,BC2
1211,2614616.4108,1266943.0139,244.507,260.4385,242.181818182,-2.32518181818,BC2
1212,2614617.7054,1266940.3076,244.579,260.4385,242.181818182,-2.39718181818,BC2
1213,2614618.99,1266937.5965,244.649,260.4995,242.181818182,-2.46718181818,BC2
1214,2614620.2645,1266934.8807,244.718,260.5491,242.181818182,-2.53618181818,BC2
1215,2614621.5289,1266932.1602,244.786,260.5491,242.181818182,-2.60418181818,BC2
1216,2614622.7833,1266929.435,244.853,260.4779,242.181818182,-2.67118181818,BC2
1217,2614624.0275,1266926.7052,244.919,260.4779,242.19445787,-2.72454212985,BC2
1218,2614625.2617,1266923.9708,244.983,260.4048,242.19445787,-2.78854212985,BC2
1219,2614626.4857,1266921.2319,245.046,260.4048,242.19445787,-2.85154212985,BC2
1220,2614627.6995,1266918.4884,245.108,260.318,242.19445787,-2.91354212985,BC2
1221,2614628.9032,1266915.7405,245.169,260.318,242.275012083,-2.89398791687,BC2
1222,2614629.0438,1266915.4178,245.176,260.318,242.275012083,-2.90098791687,BC2
1223,2614630.0967,1266912.9881,245.229,260.5764,242.275012083,-2.95398791687,BC2
1224,2614631.28,1266910.2313,245.289,260.5764,242.275012083,-3.01398791687,BC2
1225,2614632.4531,1266907.4702,245.349,260.8605,242.275012083,-3.07398791687,BC2
1226,2614633.6159,1266904.7047,245.409,260.7418,242.276829621,-3.13217037894,BC2
1227,2614634.7685,1266901.935,245.469,260.7418,242.276829621,-3.19217037894,BC2
1228,2614637.0429,1266896.3828,245.589,260.5053,242.276829621,-3.31217037894,BC1
1229,2614638.1646,1266893.6004,245.649,260.6288,242.276829621,-3.37217037894,BC1
1230,2614639.276,1266890.8138,245.709,260.6288,242.276829621,-3.43217037894,BC1
1231,2614640.3771,1266888.0232,245.769,260.4477,242.276829621,-3.49217037894,BC1
1232,2614641.4679,1266885.2285,245.829,260.4477,242.289437773,-3.53956222707,BC1
1233,2614642.5483,1266882.4298,245.889,260.5004,242.289437773,-3.59956222707,BC1
1234,2614643.6183,1266879.6272,245.949,260.4479,242.289437773,-3.65956222707,BC1
1235,2614645.7272,1266874.01,246.069,260.322,242.289437773,-3.77956222707,BC1
1236,2614646.766,1266871.1956,246.129,260.322,242.289437773,-3.83956222707,BC1
1237,2614647.7944,1266868.3774,246.189,260.28,242.289437773,-3.89956222707,BC1
1238,2614648.8124,1266865.5554,246.249,260.28,242.365280289,-3.88371971067,BC1
1239,2614649.8198,1266862.7296,246.309,260.3589,242.365280289,-3.94371971067,BC1
1240,2614650.8169,1266859.9001,246.369,260.5691,242.365280289,-4.00371971067,BC1
1241,2614651.8034,1266857.067,246.428,260.5691,242.365280289,-4.06271971067,BC1
1242,2614652.7794,1266854.2302,246.488,260.8314,242.365280289,-4.12271971067,BC1
1243,2614653.7449,1266851.3898,246.548,260.8314,242.365280289,-4.18271971067,BC1
1244,2614654.6999,1266848.5458,246.608,261.1153,242.365280289,-4.24271971067,BC1
1245,2614655.0383,1266847.5297,246.63,261.2384,242.365280289,-4.26471971067,BC1
1246,2614655.6444,1266845.6984,246.669,261.2384,242.365280289,-4.30371971067,BC1
1247,2614656.5783,1266842.8475,246.73,261.4272,242.393780048,-4.33621995192,BC1
1248,2614657.5016,1266839.9931,246.792,261.4449,242.393780048,-4.39821995192,BC1
1249,2614658.4143,1266837.1353,246.855,261.4449,242.393780048,-4.46121995192,BC1
1250,2614659.3165,1266834.2742,246.92,261.4199,242.393780048,-4.52621995192,BC1
1251,2614660.2081,1266831.4097,246.985,261.5056,242.393780048,-4.59121995192,BC1
1252,2614662.819,1266822.7968,247.188,261.6862,242.375,-4.813,BC1
1253,2614663.668,1266819.9195,247.258,261.7303,242.375,-4.883,BC1
1254,2614664.5064,1266817.039,247.328,261.7303,242.375,-4.953,BC1
1255,2614665.3341,1266814.1554,247.4,261.6895,242.375,-5.025,BC1
1256,2614666.1511,1266811.2688,247.473,261.6895,242.375,-5.098,BC1
1257,2614666.9574,1266808.3792,247.547,261.6737,242.375,-5.172,BC1
1258,2614667.753,1266805.4866,247.622,261.6737,242.375,-5.247,BC1
1259,2614668.5379,1266802.5911,247.698,261.6651,242.365127814,-5.33287218619,BC1
1260,2614669.312,1266799.6927,247.775,261.6421,242.269744372,-5.50525562762,BC1
1261,2614670.0754,1266796.7915,247.853,261.5123,242.269744372,-5.58325562762,BC1
1262,2614670.8281,1266793.8874,247.932,261.4963,242.269744372,-5.66225562762,BC1
1263,2614671.57,1266790.9806,248.013,261.4963,242.269744372,-5.74325562762,BC1
1264,2614672.3011,1266788.0711,248.094,261.5621,242.269744372,-5.82425562762,BC1
1265,2614673.0215,1266785.1589,248.176,261.5621,242.269744372,-5.90625562762,BC1
1266,2614673.731,1266782.244,248.26,261.6133,242.25,-6.01,BC1
1267,2614674.4298,1266779.3265,248.344,261.6982,242.25,-6.094,BC1
1268,2614675.1177,1266776.4064,248.43,261.5387,242.25,-6.18,BC1
1269,2614675.7949,1266773.4839,248.517,261.7588,242.25,-6.267,BC1
1270,2614676.4612,1266770.5588,248.604,261.7588,242.25,-6.354,BC1
1271,2614677.1166,1266767.6313,248.693,261.968,242.25,-6.443,BC1
1272,2614677.7612,1266764.7013,248.783,261.9902,242.25,-6.533,BC1
1273,2614678.395,1266761.769,248.874,261.9902,242.25,-6.624,BC1
1274,2614679.0179,1266758.8344,248.966,261.861,242.171560301,-6.7944396991,BC1
1275,2614679.6299,1266755.8975,249.059,261.861,242.171560301,-6.8874396991,BC1
1276,2614680.231,1266752.9584,249.153,261.8072,242.171560301,-6.9814396991,BC1
1277,2614680.8213,1266750.017,249.248,261.8072,242.171560301,-7.0764396991,BC1
1278,2614681.4006,1266747.0735,249.344,261.8564,242.171560301,-7.1724396991,BC1
1279,2614681.9691,1266744.1278,249.441,262.034,242.171560301,-7.2694396991,BC1
1280,2614682.5266,1266741.1801,249.54,262.034,242.171560301,-7.3684396991,BC1
1281,2614683.0732,1266738.2303,249.639,262.1074,242.134879957,-7.50412004316,BC1
1282,2614683.6089,1266735.2785,249.74,262.1074,242.134879957,-7.60512004316,BC1
1283,2614684.1336,1266732.3248,249.841,262.1196,242.134879957,-7.70612004316,BC1
1284,2614684.6474,1266729.3691,249.944,262.2168,242.134879957,-7.80912004316,BC1
1285,2614685.1503,1266726.4115,250.047,262.2688,242.134879957,-7.91212004316,BC1
1286,2614685.6422,1266723.4521,250.152,262.3366,242.134879957,-8.01712004316,BC1
1287,2614686.1231,1266720.4909,250.258,262.3366,242.134879957,-8.12312004316,BC1
1288,2614687.5,1266711.5969,250.581,262.4898,242.0,-8.581,BC1
1289,2614687.937,1266708.6289,250.691,262.5793,242.0,-8.691,BC1
1290,2614688.363,1266705.6594,250.802,262.5793,242.0,-8.802,BC1
1291,2614688.778,1266702.6882,250.914,262.5964,242.0,-8.914,BC1
1292,2614689.182,1266699.7155,251.027,262.6135,242.0,-9.027,BC1
1293,2614689.575,1266696.7414,251.142,262.6135,242.0,-9.142,BC1
1294,2614689.957,1266693.7658,251.257,262.6946,242.0,-9.257,BC1
1295,2614690.328,1266690.7888,251.373,262.7586,241.86938349,-9.50361650993,BC1
1296,2614690.6879,1266687.8105,251.491,263.1336,241.86938349,-9.62161650993,BC1
1297,2614691.0368,1266684.8309,251.609,263.072,241.86938349,-9.73961650993,BC1
1298,2614691.3746,1266681.8499,251.729,263.072,241.86938349,-9.85961650993,BC1
1299,2614691.7014,1266678.8678,251.849,262.7679,241.86938349,-9.97961650993,BC1
1300,2614692.0172,1266675.8845,251.971,262.7679,241.849759615,-10.1212403846,BC1
1301,2614692.3219,1266672.9,252.093,262.7218,241.849759615,-10.2432403846,BC1
1302,2614692.6155,1266669.9144,252.217,262.8238,241.849759615,-10.3672403846,BC1
1303,2614692.8981,1266666.9277,252.342,262.8238,241.849759615,-10.4922403846,BC1
1304,2614693.1697,1266663.94,252.468,262.8051,241.849759615,-10.6182403846,BC1
1305,2614693.4301,1266660.9514,252.595,262.8051,241.849759615,-10.7452403846,BC1
1306,2614693.6795,1266657.9618,252.723,262.7514,241.849759615,-10.8732403846,BC1
1307,2614693.9178,1266654.9712,252.852,262.7523,241.839794938,-11.0122050625,BC1
1308,2614694.1451,1266651.9799,252.982,262.7523,241.839794938,-11.1422050625,BC1
1309,2614694.3612,1266648.9877,253.113,262.8189,241.839794938,-11.2732050625,BC1
1310,2614694.5663,1266645.9947,253.245,262.8189,241.839794938,-11.4052050625,BC1
1311,2614694.7603,1266643.001,253.379,262.918,241.839794938,-11.5392050625,BC1
1312,2614694.9432,1266640.0065,253.513,262.918,241.839794938,-11.6732050625,BC1
1313,2614695.115,1266637.0115,253.648,263.121,241.82841455,-11.8195854496,BC1
1314,2614695.2757,1266634.0158,253.785,263.2276,241.82841455,-11.9565854496,BC1
1315,2614695.4253,1266631.0195,253.922,263.2276,241.82841455,-12.0935854496,BC1
1316,2614695.5638,1266628.0227,254.061,263.3371,241.82841455,-12.2325854496,BC1
1317,2614695.6912,1266625.0254,254.201,263.3371,241.82841455,-12.3725854496,BC1
1318,2614695.8076,1266622.0277,254.341,263.466,241.82841455,-12.5125854496,BC1
1319,2614695.9128,1266619.0295,254.483,263.6998,241.82841455,-12.6545854496,BC1
1320,2614696.0069,1266616.031,254.626,263.6998,242.0,-12.626,BC1
1321,2614696.0899,1266613.0321,254.77,263.9437,242.0,-12.77,BC1
1322,2614696.1618,1266610.033,254.915,263.9437,242.0,-12.915,BC1
1323,2614696.1626,1266609.996,254.917,264.1604,242.0,-12.917,BC1
1324,2614696.2226,1266607.0336,255.06,264.1604,242.0,-13.06,BC1
1325,2614696.2722,1266604.034,255.206,264.1966,242.0,-13.206,BC1
1326,2614696.3108,1266601.0343,255.351,264.1966,242.0,-13.351,BC1
1327,2614696.3383,1266598.0344,255.497,264.2579,242.0,-13.497,BC1
1328,2614696.3546,1266595.0345,255.642,264.2579,242.0,-13.642,BC1
1329,2614696.3598,1266592.0345,255.788,264.8436,242.0,-13.788,BC1
1330,2614696.337,1266586.0345,256.079,264.6189,242.0,-14.079,BC1
1331,2614696.3364,1266585.9648,256.082,264.6189,242.0,-14.082,BC1
1332,2614696.3089,1266583.0347,256.224,264.6474,242.0,-14.224,BC1
1333,2614696.27,1266580.035,256.37,264.6474,242.0,-14.37,BC1
1334,2614696.2207,1266577.0354,256.515,264.8163,242.0,-14.515,BC1
1335,2614696.0915,1266571.0368,256.806,265.0494,242.166666667,-14.6393333333,BC1
1336,2614696.0124,1266568.0378,256.952,265.094,242.166666667,-14.7853333333,BC1
1337,2614695.924,1266565.0391,257.097,265.094,242.166666667,-14.9303333333,BC1
1338,2614695.8265,1266562.0407,257.243,265.1734,242.166666667,-15.0763333333,BC1
1339,2614695.7203,1266559.0426,257.388,265.2545,242.166666667,-15.2213333333,BC1
1340,2614695.6057,1266556.0448,257.534,265.2545,242.166666667,-15.3673333333,BC1
1341,2614695.483,1266553.0473,257.679,265.5703,242.2,-15.479,BC1
1342,2614695.3525,1266550.0501,257.825,265.5703,242.2,-15.625,BC1
1343,2614695.2145,1266547.0533,257.97,265.0663,242.2,-15.77,BC1
1344,2614695.0693,1266544.0568,258.116,265.1637,242.2,-15.916,BC1
1345,2614694.9171,1266541.0607,258.261,265.3593,242.2,-16.061,BC1
1346,2614694.7584,1266538.0649,258.407,265.4978,242.2,-16.207,BC1
1347,2614694.5933,1266535.0694,258.552,265.4978,242.2,-16.352,BC1
1348,2614694.4223,1266532.0743,258.698,265.5646,242.320344359,-16.3776556411,BC1
1349,2614694.2455,1266529.0795,258.843,265.6947,242.320344359,-16.5226556411,BC1
1350,2614694.0633,1266526.0851,258.989,265.6947,242.320344359,-16.6686556411,BC1
1351,2614693.876,1266523.0909,259.134,265.9281,242.320344359,-16.8136556411,BC1
1352,2614693.6839,1266520.0971,259.28,265.9281,242.320344359,-16.9596556411,BC1
1353,2614693.4873,1266517.1035,259.425,266.0379,242.320344359,-17.1046556411,BC1
1354,2614693.2865,1266514.1103,259.571,266.1139,242.320344359,-17.2506556411,BC1
1355,2614693.0817,1266511.1173,259.716,266.1139,242.679655641,-17.0363443589,BC1
1356,2614693.0693,1266510.9369,259.725,266.1139,242.679655641,-17.0453443589,BC1
1357,2614692.8734,1266508.1245,259.862,266.2904,242.679655641,-17.1823443589,BC1
1358,2614692.6614,1266505.132,260.007,266.2904,242.679655641,-17.3273443589,BC1
1359,2614692.4458,1266502.1398,260.153,266.462,242.679655641,-17.4733443589,BC1
1360,2614692.2267,1266499.1478,260.298,266.6588,242.679655641,-17.6183443589,BC1
1361,2614692.0039,1266496.1561,260.444,266.6588,242.679655641,-17.7643443589,BC1
1362,2614691.7776,1266493.1646,260.589,266.8461,242.679655641,-17.9093443589,BC1
1363,2614691.5477,1266490.1734,260.735,266.8461,242.8,-17.935,BC1
1364,2614691.3142,1266487.1825,260.88,267.052,242.8,-18.08,BC1
1365,2614691.0771,1266484.1919,261.026,267.3386,242.8,-18.226,BC1
1366,2614690.8364,1266481.2016,261.171,267.3386,242.8,-18.371,BC1
1367,2614690.5921,1266478.2115,261.317,267.7011,242.8,-18.517,BC1
1368,2614690.3443,1266475.2218,261.462,267.7011,242.8,-18.662,BC1
1369,2614690.0928,1266472.2324,261.608,267.9556,242.8,-18.808,BC1
1370,2614689.8378,1266469.2432,261.753,266.5447,243.125,-18.628,BC1
1371,2614689.5791,1266466.2544,261.899,266.5447,243.125,-18.774,BC1
1372,2614689.3169,1266463.2659,262.044,266.5733,243.125,-18.919,BC1
1373,2614689.0511,1266460.2777,262.19,266.5733,243.125,-19.065,BC1
1374,2614688.7817,1266457.2898,262.335,266.5562,243.125,-19.21,BC1
1375,2614688.6484,1266455.8256,262.407,266.5562,243.125,-19.282,BC1
1376,2614688.5088,1266454.3022,262.481,266.627,243.125,-19.356,BC1
1377,2614688.2321,1266451.315,262.626,266.627,243.125,-19.501,BC1
1378,2614687.9516,1266448.3282,262.772,266.7053,243.190720259,-19.581279741,BC1
1379,2614687.6672,1266445.3417,262.917,266.7053,243.190720259,-19.726279741,BC1
1380,2614687.3785,1266442.3556,263.063,266.8058,243.190720259,-19.872279741,BC1
1381,2614687.0855,1266439.3699,263.208,267.0687,243.190720259,-20.017279741,BC1
1382,2614686.788,1266436.3847,263.354,267.0687,243.190720259,-20.163279741,BC1
1383,2614686.5895,1266434.4187,263.45,267.2226,243.190720259,-20.259279741,BC1
1384,2614686.4858,1266433.4,263.499,267.2226,243.190720259,-20.308279741,BC1
1385,2614686.1788,1266430.4157,263.643,267.2226,243.190720259,-20.452279741,BC1
