,Station,Easting,Northing,Elevation,DTM,RockSurface,StationReal,RockCover,WBScode,WorkType,ExcavationType,ProfileType,SectionArea,Description,Unit,BoreClass,SupportClass,DisposalClass,StationInterval,ExcavationVolume,DisposalVolume
977,106+920,2613266.954,1267788.31,207.415,257.644,239.361,106920.0,31.945999999999998,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0003614783707286,398.14796817979567,597.2219522696935
978,106+923,2613269.614,1267786.922,207.42,257.644,239.361,106923.0,31.941000000000003,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9998618300203317,398.081664843698,597.1224972655469
979,106+926,2613272.275,1267785.537,207.425,257.718,239.361,106926.0,31.93599999999998,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0002529894804186,398.1335717040515,597.2003575560773
980,106+929,2613274.938,1267784.155,207.43,257.757,239.361,106929.0,31.930999999999983,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999764323943966,398.06872578736426,597.1030886810464
981,106+932,2613277.602,1267782.776,207.437,257.867,239.326,106932.0,31.88899999999998,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9997049856731937,398.06085159883276,597.0912773982491
982,106+935,2613280.268,1267781.401,207.444,257.988,239.326,106935.0,31.882000000000005,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0001356635413803,398.1180025519411,597.1770038279117
983,106+938,2613282.935,1267780.027,207.451,257.988,239.414,106938.0,31.962999999999994,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0000874985629236,398.11161105929995,597.1674165889499
984,106+941,2613285.604,1267778.657,207.459,257.918,239.414,106941.0,31.954999999999984,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000523621294452,398.16948454577374,597.2542268186606
985,106+944,2613288.274,1267777.288,207.468,257.918,239.414,106944.0,31.945999999999998,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9991560478555317,397.988007550429,596.9820113256435
986,106+947,2613290.944,1267775.922,207.477,257.973,239.414,106947.0,31.936999999999983,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000029999687978,398.1039809585946,597.1559714378919
987,106+950,2613293.616,1267774.558,207.487,258.049,239.414,106950.0,31.926999999999992,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000466297003977,398.1618776124277,597.2428164186415
988,106+953,2613296.289,1267773.195,207.497,258.445,239.414,106953.0,31.916999999999973,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9995618013023773,398.04185103282543,597.0627765492382
989,106+956,2613298.962,1267771.834,207.508,258.445,239.376,106956.0,31.867999999999995,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000003333480858,398.10044235290985,597.1506635293648
990,106+959,2613301.636,1267770.474,207.52,258.471,239.376,106959.0,31.855999999999995,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999988833565053,398.0985182140825,597.1477773211237
991,106+962,2613304.311,1267769.116,207.532,258.105,239.376,106962.0,31.843999999999994,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000884702866908,398.21740007043866,597.326100105658
992,106+965,2613306.987,1267767.758,207.545,258.217,239.376,106965.0,31.831000000000017,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999092695927564,397.97960074958775,596.9694011243816
993,106+968,2613309.662,1267766.402,207.559,258.217,239.376,106968.0,31.817000000000007,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9999846665679732,398.09796525357,597.146947880355
994,106+971,2613312.338,1267765.046,207.573,258.434,239.376,106971.0,31.802999999999997,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0008767054232557,398.216338809666,597.324508214499
995,106+974,2613315.015,1267763.69,207.587,258.59,239.376,106974.0,31.789000000000016,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999542798466109,398.03932935645264,597.058994034679
996,106+977,2613317.691,1267762.335,207.603,258.59,239.376,106977.0,31.772999999999996,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,1.6824580229855088,223.26217965017702,334.8932694752655
997,106+978.682,2613319.192,1267761.575,207.611,258.59,239.333,106978.682,31.72200000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,1.3179719268308336,174.89487469045162,262.3423120356774
998,106+980,2613320.368,1267760.98,207.618,257.829,239.333,106980.0,31.715000000000003,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999548299714828,398.04005937215766,597.0600890582365
999,106+983,2613323.044,1267759.625,207.635,258.717,239.333,106983.0,31.698000000000008,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0004404673671314,398.15845001961833,597.2376750294275
1000,106+986,2613325.721,1267758.27,207.652,258.481,239.5,106986.0,31.848000000000013,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0000059999344924,398.1007961913071,597.1511942869606
1001,106+989,2613328.397,1267756.914,207.67,258.481,239.5,106989.0,31.830000000000013,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0004463003590667,398.1592240576481,597.2388360864721
1002,106+992,2613331.074,1267755.559,207.688,260.23,239.5,106992.0,31.812000000000012,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9995603010824596,398.0416519536424,597.0624779304635
1003,106+995,2613333.75,1267754.204,207.707,260.114,239.5,106995.0,31.793000000000006,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0004524659969936,398.160042237801,597.2400633567015
1004,106+998,2613336.427,1267752.849,207.726,260.139,239.5,106998.0,31.774,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999566802028236,398.04251462914686,597.0637719437203
1005,107+001,2613339.103,1267751.494,207.746,260.139,239.5,107001.0,31.75399999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000465796874593,398.1618112452585,597.2427168678878
1006,107+004,2613341.78,1267750.139,207.767,260.386,239.446,107004.0,31.679000000000002,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9995736363406547,398.0434215424048,597.0651323136073
1007,107+007,2613344.456,1267748.784,207.788,260.104,239.446,107007.0,31.657999999999987,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0004729628355995,398.162762168284,597.244143252426
1008,107+010,2613347.133,1267747.429,207.81,260.137,239.446,107010.0,31.635999999999996,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9995808040174374,398.0443726931139,597.0665590396709
1009,107+013,2613349.809,1267746.074,207.832,260.137,239.446,107013.0,31.614000000000004,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0009400194806455,398.22474058508163,597.3371108776224
1010,107+016,2613352.486,1267744.718,207.856,260.029,239.446,107016.0,31.590000000000003,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9995883051613714,398.04536809491395,597.0680521423709
1011,107+019,2613355.162,1267743.363,207.879,259.977,239.446,107019.0,31.567000000000007,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000488293712782,398.1647965756861,597.2471948635292
1012,107+022,2613357.839,1267742.008,207.903,259.977,239.446,107022.0,31.543000000000006,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999604307209519,398.0474915667031,597.0712373500546
1013,107+025,2613360.515,1267740.653,207.928,260.068,239.261,107025.0,31.333,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005049572054183,398.16700782115896,597.2505117317385
1014,107+028,2613363.192,1267739.298,207.954,260.015,239.261,107028.0,31.306999999999988,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996128083187497,398.048619663898,597.072929495847
1015,107+031,2613365.868,1267737.943,207.98,260.171,239.5,107031.0,31.52000000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005049576208735,398.16700787628986,597.2505118144347
1016,107+034,2613368.545,1267736.588,208.006,260.171,239.5,107034.0,31.494,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000082665468229,398.11096970763396,597.1664545614509
1017,107+037,2613371.221,1267735.232,208.034,261.278,239.5,107037.0,31.466000000000008,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005229545376655,398.16939606714817,597.2540941007222
1018,107+040,2613373.898,1267733.877,208.062,260.798,239.5,107040.0,31.437999999999988,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999630810588179,398.05100856505135,597.0765128475771
1019,107+043,2613376.574,1267732.522,208.09,261.849,239.5,107043.0,31.409999999999997,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005324529720405,398.17065650938974,597.2559847640846
1020,107+046,2613379.251,1267731.167,208.119,261.849,239.5,107046.0,31.381,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999650146238707,398.05357440587636,597.0803616088145
1021,107+049,2613381.927,1267729.812,208.149,260.085,239.4,107049.0,31.251000000000005,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005422840237213,398.1719610899478,597.2579416349217
1022,107+052,2613384.604,1267728.457,208.179,260.085,239.4,107052.0,31.221000000000004,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999660314073895,398.0549236776058,597.0823855164087
1023,107+055,2613387.28,1267727.102,208.21,260.048,239.4,107055.0,31.189999999999998,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000552449251211,398.17331001563565,597.2599650234534
1024,107+058,2613389.957,1267725.747,208.241,260.048,239.4,107058.0,31.158999999999992,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999670815244549,398.0563171829516,597.0844757744273
1025,107+061,2613392.633,1267724.392,208.273,260.06,239.4,107061.0,31.12700000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0010254914812866,398.2360827195667,597.3541240793501
1026,107+064,2613395.31,1267723.036,208.306,260.182,239.4,107064.0,31.093999999999994,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1027,107+067,2613397.986,1267721.681,208.339,260.182,239.4,107067.0,31.061000000000007,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778686072,398.17614043164167,597.2642106474625
1028,107+070,2613400.663,1267720.326,208.372,260.214,239.4,107070.0,31.02799999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1029,107+073,2613403.339,1267718.971,208.405,260.306,239.32,107073.0,30.914999999999992,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778165484,398.1761403625597,597.2642105438396
1030,107+076,2613406.016,1267717.616,208.438,260.577,239.547,107076.0,31.10900000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1031,107+079,2613408.692,1267716.261,208.471,260.577,239.547,107079.0,31.075999999999993,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005737785809297,398.17614041768934,597.264210626534
1032,107+082,2613411.369,1267714.906,208.504,260.716,239.547,107082.0,31.043000000000006,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1033,107+085,2613414.045,1267713.551,208.537,260.716,239.547,107085.0,31.00999999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005737785809297,398.17614041768934,597.264210626534
1034,107+088,2613416.722,1267712.196,208.57,260.736,239.547,107088.0,30.977000000000004,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000133496970252,398.1177150479524,597.1765725719285
1035,107+091,2613419.398,1267710.84,208.603,260.736,239.547,107091.0,30.94399999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005737785809297,398.17614041768934,597.264210626534
1036,107+094,2613422.075,1267709.485,208.636,260.281,239.547,107094.0,30.911,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999681649852342,398.05775493540574,597.0866324031086
1037,107+097,2613424.751,1267708.13,208.669,260.281,239.4,107097.0,30.730999999999995,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778165484,398.1761403625597,597.2642105438396
1038,107+100,2613427.428,1267706.775,208.702,260.368,239.4,107100.0,30.698000000000008,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1039,107+103,2613430.104,1267705.42,208.735,260.235,239.4,107103.0,30.664999999999992,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005737785809297,398.17614041768934,597.264210626534
1040,107+106,2613432.781,1267704.065,208.768,260.131,239.4,107106.0,30.632000000000005,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1041,107+109,2613435.457,1267702.71,208.801,260.381,239.4,107109.0,30.599000000000018,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0010254914812866,398.2360827195667,597.3541240793501
1042,107+112,2613438.134,1267701.354,208.834,260.381,239.4,107112.0,30.566000000000003,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1043,107+115,2613440.81,1267699.999,208.867,260.409,239.4,107115.0,30.533000000000015,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00057377858093,398.1761404176894,597.2642106265341
1044,107+118,2613443.487,1267698.644,208.9,260.409,239.32,107118.0,30.419999999999987,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1045,107+121,2613446.163,1267697.289,208.933,260.26,239.32,107121.0,30.387,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778270626,398.176140376512,597.2642105647681
1046,107+124,2613448.84,1267695.934,208.966,260.26,239.547,107124.0,30.58099999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1047,107+127,2613451.516,1267694.579,208.999,257.037,239.547,107127.0,30.548000000000002,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00057377858093,398.1761404176894,597.2642106265341
1048,107+130,2613454.193,1267693.224,209.032,257.037,239.547,107130.0,30.514999999999986,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1049,107+133,2613456.869,1267691.869,209.065,256.213,239.547,107133.0,30.482,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00057377858093,398.1761404176894,597.2642106265341
1050,107+136,2613459.546,1267690.514,209.098,256.213,239.547,107136.0,30.448999999999984,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0001334969702516,398.11771504795234,597.1765725719285
1051,107+139,2613462.222,1267689.158,209.131,252.18,239.547,107139.0,30.415999999999997,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005737785809297,398.17614041768934,597.264210626534
1052,107+142,2613464.899,1267687.803,209.164,252.18,239.5,107142.0,30.336000000000013,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1053,107+145,2613467.575,1267686.448,209.197,251.016,239.5,107145.0,30.302999999999997,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778165484,398.1761403625597,597.2642105438396
1054,107+148,2613470.252,1267685.093,209.23,250.054,239.5,107148.0,30.27000000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999681649852342,398.05775493540574,597.0866324031086
1055,107+151,2613472.928,1267683.738,209.263,246.352,239.5,107151.0,30.236999999999995,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005737785809297,398.17614041768934,597.264210626534
1056,107+154,2613475.605,1267682.383,209.296,245.942,239.5,107154.0,30.204000000000008,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1057,107+157,2613478.281,1267681.028,209.329,245.942,239.5,107157.0,30.170999999999992,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005737785809297,398.17614041768934,597.264210626534
1058,107+160,2613480.958,1267679.673,209.362,245.634,239.5,107160.0,30.138000000000005,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1059,107+163,2613483.634,1267678.318,209.395,245.634,239.5,107163.0,30.10499999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.001025491481286,398.23608271956664,597.35412407935
1060,107+166,2613486.311,1267676.962,209.428,245.717,239.32,107166.0,29.891999999999996,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1061,107+169,2613488.987,1267675.607,209.461,245.717,239.631,107169.0,30.169999999999987,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778165484,398.1761403625597,597.2642105438396
1062,107+172,2613491.664,1267674.252,209.494,245.687,239.631,107172.0,30.137,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1063,107+175,2613494.34,1267672.897,209.527,245.687,239.631,107175.0,30.104000000000013,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778686072,398.17614043164167,597.2642106474625
1064,107+178,2613497.017,1267671.542,209.56,245.556,239.631,107178.0,30.070999999999998,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1065,107+181,2613499.693,1267670.187,209.593,245.556,239.631,107181.0,30.03800000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00057377858093,398.1761404176894,597.2642106265341
1066,107+184,2613502.37,1267668.832,209.626,245.47,239.631,107184.0,30.004999999999995,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1067,107+187,2613505.046,1267667.477,209.659,245.459,239.631,107187.0,29.97200000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0010254914812866,398.2360827195667,597.3541240793501
1068,107+190,2613507.723,1267666.121,209.692,245.459,239.5,107190.0,29.807999999999993,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1069,107+193,2613510.399,1267664.766,209.725,245.464,239.5,107193.0,29.775000000000006,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778165484,398.1761403625597,597.2642105438396
1070,107+196,2613513.076,1267663.411,209.758,245.464,239.5,107196.0,29.74199999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1071,107+199,2613515.752,1267662.056,209.791,245.452,239.5,107199.0,29.709000000000003,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778686072,398.17614043164167,597.2642106474625
1072,107+202,2613518.429,1267660.701,209.824,245.452,239.5,107202.0,29.675999999999988,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1073,107+205,2613521.105,1267659.346,209.857,245.56,239.5,107205.0,29.643,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005737785809297,398.17614041768934,597.264210626534
1074,107+208,2613523.782,1267657.991,209.89,245.56,239.5,107208.0,29.610000000000014,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1075,107+211,2613526.458,1267656.636,209.923,245.522,239.32,107211.0,29.39699999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0010254910659033,398.23608266444535,597.354123996668
1076,107+214,2613529.135,1267655.28,209.956,245.522,239.631,107214.0,29.67500000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816501625827,398.0577549765747,597.0866324648621
1077,107+217,2613531.811,1267653.925,209.989,245.499,239.631,107217.0,29.641999999999996,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778165484,398.1761403625597,597.2642105438396
1078,107+220,2613534.488,1267652.57,210.022,245.499,239.631,107220.0,29.60900000000001,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1079,107+223,2613537.164,1267651.215,210.055,245.519,239.631,107223.0,29.575999999999993,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005737785809297,398.17614041768934,597.264210626534
1080,107+226,2613539.841,1267649.86,210.088,245.482,239.631,107226.0,29.543000000000006,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999681649852342,398.05775493540574,597.0866324031086
1081,107+229,2613542.517,1267648.505,210.121,245.578,239.631,107229.0,29.50999999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005737785809297,398.17614041768934,597.264210626534
1082,107+232,2613545.194,1267647.15,210.154,245.569,239.631,107232.0,29.477000000000004,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1083,107+235,2613547.87,1267645.795,210.187,245.569,239.32,107235.0,29.13299999999998,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778165484,398.1761403625597,597.2642105438396
1084,107+238,2613550.547,1267644.44,210.22,245.575,239.32,107238.0,29.099999999999994,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0001334973856033,398.11771510306954,597.1765726546043
1085,107+241,2613553.223,1267643.084,210.253,245.575,239.32,107241.0,29.067000000000007,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778165484,398.1761403625597,597.2642105438396
1086,107+244,2613555.9,1267641.729,210.286,245.498,239.32,107244.0,29.033999999999992,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1087,107+247,2613558.576,1267640.374,210.319,245.498,239.32,107247.0,29.001000000000005,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00057377858093,398.1761404176894,597.2642106265341
1088,107+250,2613561.253,1267639.019,210.352,245.526,239.32,107250.0,28.96799999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1089,107+253,2613563.929,1267637.664,210.385,245.526,239.32,107253.0,28.935000000000002,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778686072,398.17614043164167,597.2642106474625
1090,107+256,2613566.606,1267636.309,210.418,245.478,239.32,107256.0,28.901999999999987,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1091,107+259,2613569.282,1267634.954,210.451,245.55,239.25,107259.0,28.799000000000007,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778165484,398.1761403625597,597.2642105438396
1092,107+262,2613571.959,1267633.599,210.484,245.524,239.5,107262.0,29.01599999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1093,107+265,2613574.635,1267632.244,210.517,245.524,239.5,107265.0,28.983000000000004,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0010254914812866,398.2360827195667,597.3541240793501
1094,107+268,2613577.312,1267630.888,210.55,245.549,239.5,107268.0,28.94999999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1095,107+271,2613579.988,1267629.533,210.583,245.621,239.5,107271.0,28.917,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00057377858093,398.1761404176894,597.2642106265341
1096,107+274,2613582.665,1267628.178,210.616,245.611,239.5,107274.0,28.883999999999986,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1097,107+277,2613585.341,1267626.823,210.649,245.581,239.5,107277.0,28.851,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005737785809297,398.17614041768934,597.264210626534
1098,107+280,2613588.018,1267625.468,210.682,245.581,239.5,107280.0,28.818000000000012,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999681649852342,398.05775493540574,597.0866324031086
1099,107+283,2613590.694,1267624.113,210.715,245.476,239.32,107283.0,28.60499999999999,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000573778165484,398.1761403625597,597.2642105438396
1100,107+286,2613593.371,1267622.758,210.748,245.476,239.32,107286.0,28.572000000000003,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000133496970252,398.1177150479524,597.1765725719285
1101,107+289,2613596.047,1267621.402,210.781,245.53,239.32,107289.0,28.538999999999987,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005737785809297,398.17614041768934,597.264210626534
1102,107+292,2613598.724,1267620.047,210.814,245.53,239.32,107292.0,28.506,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
1103,107+295,2613601.4,1267618.692,210.847,245.556,239.32,107295.0,28.472999999999985,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0005737785809297,398.17614041768934,597.264210626534
1104,107+298,2613604.077,1267617.337,210.88,245.556,239.32,107298.0,28.439999999999998,211b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9996816497471688,398.05775492144926,597.0866323821739
