	Xcoord	Ycoord	Zcoord	Felstiefe	DTM	Felsoberflache	delta_ZCoordFelstiefe
685	2613276.5887	1267835.0536	207.369	18.79551	259.8994	239.168053245	188.57349
686	2613277.0308	1267834.8195	207.369	20.70422	259.8751	239.125	186.66478
687	2613277.473	1267834.5855	207.369	20.70422	259.8751	239.125	186.66478
688	2613277.9153	1267834.3516	207.369	20.70422	259.8751	239.125	186.66478
689	2613278.3576	1267834.1177	207.369	20.70422	259.8751	239.125	186.66478
690	2613278.7999	1267833.884	207.369	20.70422	259.8751	239.125	186.66478
691	2613279.2423	1267833.6504	207.369	20.70422	259.8751	239.125	186.66478
692	2613279.6848	1267833.4168	207.369	20.70422	259.8751	239.125	186.66478
693	2613280.1273	1267833.1834	207.369	20.70422	259.8802	239.125	186.66478
694	2613280.5699	1267832.95	207.369	20.70422	259.8802	239.125	186.66478
695	2613281.0125	1267832.7168	207.369	20.70422	259.8802	239.125	186.66478
696	2613281.4551	1267832.4836	207.369	20.70422	259.8802	239.125	186.66478
697	2613281.8978	1267832.2505	207.369	20.70422	259.8802	239.125	186.66478
698	2613282.3405	1267832.0175	207.369	20.70422	259.8802	239.125	186.66478
699	2613282.7833	1267831.7846	207.369	20.70422	259.8802	239.125	186.66478
700	2613283.2262	1267831.5518	207.369	20.70422	259.8802	239.125	186.66478
701	2613283.669	1267831.3191	207.369	20.70422	259.8802	239.125	186.66478
702	2613284.5549	1267830.8538	207.37	20.70422	259.8802	239.125	186.66578
703	2613284.9979	1267830.6214	207.37	20.70422	259.8802	239.125	186.66578
704	2613285.441	1267830.389	207.37	20.70422	259.9652	239.125	186.66578
705	2613285.8841	1267830.1566	207.37	20.70422	259.9652	239.125	186.66578
706	2613286.3272	1267829.9244	207.371	20.70422	259.7826	239.125	186.66678
707	2613286.7704	1267829.6922	207.371	20.70422	259.7826	239.125	186.66678
708	2613287.2136	1267829.4602	207.371	20.70422	259.7826	239.125	186.66678
709	2613287.6569	1267829.2282	207.372	20.70422	259.7826	239.125	186.66778
710	2613288.1002	1267828.9962	207.372	20.70422	259.7826	239.125	186.66778
711	2613288.5435	1267828.7644	207.372	20.70422	259.7826	239.125	186.66778
712	2613288.9869	1267828.5326	207.373	20.70422	259.7826	239.125	186.66878
713	2613289.4303	1267828.3009	207.373	20.70422	259.7826	239.125	186.66878
714	2613289.8738	1267828.0693	207.373	20.70422	259.7826	239.125	186.66878
715	2613290.3173	1267827.8377	207.374	20.70422	259.843	239.125	186.66978
716	2613290.7608	1267827.6063	207.374	20.70422	259.843	239.125	186.66978
717	2613291.2044	1267827.3748	207.375	20.70422	259.843	239.125	186.67078
718	2613291.648	1267827.1435	207.375	20.70422	259.843	239.125	186.67078
719	2613292.0916	1267826.9122	207.376	20.70422	259.843	239.125	186.67178
720	2613293.4228	1267826.2188	207.377	20.70422	259.843	239.125	186.67278
721	2613293.8666	1267825.9878	207.378	20.70422	259.843	239.125	186.67378
722	2613294.3104	1267825.7569	207.378	20.70422	259.843	239.125	186.67378
723	2613295.1981	1267825.2952	207.38	20.70422	259.8282	239.125	186.67578
724	2613295.642	1267825.0644	207.38	20.70422	259.8282	239.125	186.67578
725	2613296.086	1267824.8337	207.381	20.70422	259.1831	239.125	186.67678
726	2613296.53	1267824.6031	207.381	20.70422	259.1831	239.125	186.67678
727	2613296.974	1267824.3725	207.382	20.70422	259.1831	239.125	186.67778
728	2613297.418	1267824.142	207.383	20.70422	259.1831	239.125	186.67878
729	2613297.8621	1267823.9115	207.383	20.8721	259.1831	239.0	186.5109
730	2613298.3062	1267823.6811	207.384	20.8721	259.1831	239.0	186.5119
731	2613298.7503	1267823.4508	207.385	20.8721	259.1831	239.0	186.5129
732	2613299.1944	1267823.2205	207.386	20.8721	259.1831	239.0	186.5139
733	2613299.6386	1267822.9903	207.386	20.8721	259.1831	239.0	186.5139
734	2613300.0828	1267822.7601	207.387	20.8721	259.7793	239.0	186.5149
735	2613300.5271	1267822.5299	207.388	20.8721	259.7793	239.0	186.5159
736	2613300.9713	1267822.2999	207.389	20.8721	259.7793	239.0	186.5169
737	2613301.4156	1267822.0698	207.39	20.8721	259.7793	239.0	186.5179
738	2613301.8599	1267821.8398	207.391	20.70666	259.7793	239.142857143	186.68434
739	2613302.3043	1267821.6099	207.391	20.70666	259.7793	239.142857143	186.68434
740	2613302.7486	1267821.38	207.392	20.70666	259.7793	239.142857143	186.68534
741	2613303.193	1267821.1502	207.393	20.70666	259.7793	239.142857143	186.68634
742	2613303.6374	1267820.9204	207.394	20.70666	259.7793	239.142857143	186.68734
743	2613304.0818	1267820.6906	207.395	20.70666	259.7793	239.142857143	186.68834
744	2613304.5263	1267820.4609	207.396	20.70666	259.7793	239.142857143	186.68934
745	2613304.9708	1267820.2312	207.397	20.70666	259.7793	239.142857143	186.69034
746	2613305.4153	1267820.0016	207.398	20.70666	259.7239	239.142857143	186.69134
747	2613305.8598	1267819.772	207.399	20.70666	259.7414	239.142857143	186.69234
748	2613306.3043	1267819.5425	207.4	20.70666	259.7414	239.142857143	186.69334
749	2613306.7489	1267819.313	207.401	20.70666	259.7414	239.142857143	186.69434
750	2613307.1935	1267819.0835	207.402	20.70666	259.7414	239.142857143	186.69534
751	2613307.6381	1267818.8541	207.403	20.70666	259.7414	239.142857143	186.69634
752	2613308.0827	1267818.6247	207.404	20.70666	259.7414	239.142857143	186.69734
753	2613308.5273	1267818.3953	207.405	20.70666	259.7414	239.142857143	186.69834
754	2613308.972	1267818.166	207.406	20.70666	259.7414	239.142857143	186.69934
755	2613309.4167	1267817.9367	207.408	20.70666	259.7414	239.142857143	186.70134
756	2613309.8613	1267817.7075	207.409	20.70666	259.7414	239.142857143	186.70234
757	2613310.306	1267817.4782	207.41	20.70666	259.8027	239.142857143	186.70334
758	2613310.7508	1267817.249	207.411	20.70666	259.8027	239.142857143	186.70434
759	2613311.1955	1267817.0199	207.412	20.70666	259.8027	239.142857143	186.70534
760	2613311.6403	1267816.7907	207.413	20.70666	259.8027	239.142857143	186.70634
761	2613312.085	1267816.5616	207.415	20.70666	259.8027	239.142857143	186.70834
762	2613312.5298	1267816.3326	207.416	20.70666	259.8027	239.142857143	186.70934
763	2613312.9746	1267816.1035	207.417	20.70666	259.8027	239.142857143	186.71034
764	2613313.4194	1267815.8745	207.418	20.70666	259.8027	239.142857143	186.71134
765	2613313.8642	1267815.6455	207.42	20.70666	259.8027	239.142857143	186.71334
766	2613314.309	1267815.4165	207.421	20.70666	259.8027	239.142857143	186.71434
767	2613314.7539	1267815.1875	207.422	20.70666	259.8027	239.142857143	186.71534
768	2613315.1987	1267814.9586	207.424	20.70666	259.5131	239.142857143	186.71734
769	2613315.6436	1267814.7297	207.425	20.70666	259.5131	239.142857143	186.71834
770	2613316.0885	1267814.5008	207.427	20.70666	259.5131	239.142857143	186.72034
771	2613316.5334	1267814.2719	207.428	20.70666	259.5131	239.142857143	186.72134
772	2613316.9783	1267814.0431	207.429	20.70666	259.5131	239.142857143	186.72234
773	2613317.4232	1267813.8142	207.431	20.70666	259.5131	239.142857143	186.72434
774	2613317.8681	1267813.5854	207.432	20.70666	259.5131	239.142857143	186.72534
775	2613318.313	1267813.3566	207.434	20.70666	259.5131	239.142857143	186.72734
776	2613318.7579	1267813.1278	207.435	19.69928	259.5131	239.0	187.73572
777	2613319.2029	1267812.899	207.437	19.69928	259.5131	239.0	187.73772
778	2613319.6478	1267812.6702	207.438	19.69928	259.5131	239.0	187.73872
779	2613320.0927	1267812.4415	207.44	19.69928	258.9171	239.0	187.74072
780	2613320.5377	1267812.2127	207.441	19.69928	258.9171	239.0	187.74172
781	2613321.4276	1267811.7553	207.444	19.69928	258.9171	239.0	187.74472
782	2613321.8726	1267811.5266	207.446	19.69928	258.9171	239.0	187.74672
783	2613322.3175	1267811.2978	207.448	19.69928	258.9171	239.0	187.74872
784	2613322.7625	1267811.0691	207.449	19.69928	258.9171	239.0	187.74972
785	2613323.2075	1267810.8404	207.451	19.69928	258.9171	239.0	187.75172
786	2613323.6525	1267810.6118	207.453	19.69928	258.9171	239.0	187.75372
787	2613324.0975	1267810.3831	207.454	19.69928	258.9171	239.0	187.75472
788	2613324.5424	1267810.1544	207.456	19.69928	258.9171	239.0	187.75672
789	2613324.9874	1267809.9257	207.458	19.69928	258.6993	239.0	187.75872
790	2613325.4324	1267809.697	207.459	19.69928	258.8519	239.0	187.75972
791	2614123.9338	1267399.3329	222.711	16.79742	257.0512	240.0	205.91358
792	2614124.3795	1267399.1038	222.72	16.79742	257.0512	240.0	205.92258
793	2614124.8252	1267398.8747	222.73	16.79742	257.0512	240.0	205.93258
794	2614125.7167	1267398.4166	222.749	16.79742	256.9684	240.0	205.95158
795	2614126.1625	1267398.1875	222.758	16.79742	256.9684	240.0	205.96058
796	2614126.6082	1267397.9584	222.768	16.79742	256.9684	240.0	205.97058
797	2614127.0539	1267397.7293	222.778	16.79742	256.9684	240.0	205.98058
798	2614127.4997	1267397.5002	222.787	16.79742	256.9684	240.0	205.98958
799	2614127.9454	1267397.2711	222.797	16.79742	256.9684	240.0	205.99958
800	2614128.8368	1267396.8129	222.816	16.79742	256.9684	240.0	206.01858
801	2614129.2826	1267396.5838	222.825	16.90787	256.9684	240.0	205.91713
802	2614129.7283	1267396.3547	222.835	16.90787	256.9684	240.0	205.92713
803	2614130.174	1267396.1255	222.844	16.90787	256.7983	240.0	205.93613
804	2614130.6197	1267395.8964	222.854	16.90787	256.7983	240.0	205.94613
805	2614131.0654	1267395.6672	222.863	16.90787	256.7983	240.0	205.95513
806	2614131.5111	1267395.4381	222.873	16.90787	256.7983	240.0	205.96513
807	2614131.9568	1267395.2089	222.882	16.90787	256.7983	240.0	205.97413
808	2614132.4024	1267394.9797	222.892	16.90787	256.8147	240.0	205.98413
809	2614132.8481	1267394.7505	222.901	16.90787	256.8147	240.0	205.99313
810	2614133.2938	1267394.5213	222.911	16.90787	256.8147	240.0	206.00313
811	2614134.1851	1267394.0628	222.93	16.90787	256.8147	240.0	206.02213
812	2614134.6307	1267393.8335	222.939	16.90787	256.8147	240.0	206.03113
813	2614135.0764	1267393.6042	222.949	16.90787	257.0298	240.0	206.04113
814	2614135.522	1267393.3749	222.958	16.90787	257.0298	240.0	206.05013
815	2614135.9676	1267393.1456	222.968	16.90787	257.0298	240.0	206.06013
816	2614136.4132	1267392.9163	222.977	16.90787	257.0298	240.0	206.06913
817	2614136.8588	1267392.6869	222.987	16.90787	257.0298	240.0	206.07913
818	2614137.3044	1267392.4575	222.997	16.90787	257.0298	240.0	206.08913
819	2614137.75	1267392.2281	223.006	16.90787	257.0298	240.0	206.09813
820	2614138.1955	1267391.9987	223.016	16.90787	257.0298	240.0	206.10813
821	2614138.6411	1267391.7693	223.025	16.90787	257.0298	240.0	206.11713
822	2614139.0866	1267391.5398	223.035	16.90787	257.0298	240.0	206.12713
823	2614139.5321	1267391.3103	223.044	16.90787	257.0298	240.0	206.13613
824	2614139.9777	1267391.0808	223.054	16.90787	257.0298	240.0	206.14613
825	2614140.4232	1267390.8512	223.063	16.90787	256.9175	240.0	206.15513
826	2614140.8686	1267390.6217	223.073	16.90787	256.9175	240.0	206.16513
827	2614141.3141	1267390.3921	223.082	16.90787	256.9175	240.0	206.17413
828	2614141.7596	1267390.1625	223.092	16.90787	256.9175	240.0	206.18413
829	2614142.205	1267389.9328	223.101	16.90787	257.0266	240.0	206.19313
830	2614142.6505	1267389.7031	223.111	16.90787	257.0266	240.0	206.20313
831	2614143.0959	1267389.4734	223.12	16.90787	257.0266	240.0	206.21213
832	2614143.5413	1267389.2437	223.13	16.90787	257.0266	240.0	206.22213
833	2614143.9867	1267389.0139	223.139	16.90787	257.0266	240.0	206.23113
834	2614144.432	1267388.7841	223.149	16.90787	257.0266	240.0	206.24113
835	2614144.8774	1267388.5543	223.158	16.90787	257.0266	240.0	206.25013
836	2614145.3227	1267388.3244	223.168	16.90787	256.8945	240.0	206.26013
837	2614145.768	1267388.0945	223.177	16.90787	256.8945	240.0	206.26913
838	2614146.2133	1267387.8646	223.187	16.90787	256.8945	240.0	206.27913
839	2614146.6586	1267387.6346	223.196	16.90787	256.8945	240.0	206.28813
840	2614147.1039	1267387.4046	223.206	16.90787	256.8945	240.0	206.29813
841	2614147.5491	1267387.1746	223.216	16.90787	256.8945	240.0	206.30813
842	2614147.9943	1267386.9445	223.225	16.90787	256.8945	240.0	206.31713
843	2614148.4395	1267386.7144	223.235	16.90787	256.8945	240.0	206.32713
844	2614148.8847	1267386.4843	223.244	16.90787	256.8945	240.0	206.33613
845	2614149.3299	1267386.2541	223.254	16.90787	256.8945	240.0	206.34613
846	2614149.775	1267386.0238	223.263	16.83801	256.8945	240.142857143	206.42499
847	2614150.2202	1267385.7936	223.273	16.83801	257.1693	240.142857143	206.43499
848	2614150.6653	1267385.5633	223.282	16.83801	257.1693	240.142857143	206.44399
849	2614151.1104	1267385.3329	223.292	16.81134	257.1693	240.125	206.48066
850	2614151.5554	1267385.1025	223.301	16.81134	257.1693	240.125	206.48966
851	2614152.0004	1267384.8721	223.311	16.81134	256.8789	240.125	206.49966
852	2614152.4455	1267384.6416	223.32	16.81134	256.8789	240.125	206.50866
853	2614152.8905	1267384.4111	223.33	16.81134	256.8789	240.125	206.51866
854	2614153.3354	1267384.1805	223.339	16.81134	256.8789	240.125	206.52766
855	2614153.7804	1267383.9499	223.349	16.81134	256.8789	240.125	206.53766
856	2614154.2253	1267383.7192	223.358	16.81134	256.8789	240.125	206.54666
857	2614154.6702	1267383.4885	223.368	16.81134	256.8789	240.125	206.55666
858	2614155.115	1267383.2577	223.377	16.81134	256.773	240.125	206.56566
859	2614155.5599	1267383.0269	223.387	16.81134	256.773	240.125	206.57566
860	2614156.4495	1267382.5651	223.406	16.81134	256.773	240.125	206.59466
861	2614156.8943	1267382.3342	223.415	16.81134	256.773	240.125	206.60366
862	2614157.339	1267382.1032	223.425	16.81134	256.773	240.125	206.61366
863	2614157.7837	1267381.8721	223.435	16.81134	256.773	240.125	206.62366
864	2614158.6731	1267381.4098	223.454	16.81134	256.773	240.125	206.64266
865	2614159.1177	1267381.1786	223.463	16.81134	256.773	240.125	206.65166
866	2614159.5623	1267380.9473	223.473	16.81134	256.773	240.125	206.66166
867	2614160.0069	1267380.7159	223.482	16.81134	256.7964	240.125	206.67066
868	2614160.4514	1267380.4846	223.492	16.81134	256.7964	240.125	206.68066
869	2614160.8959	1267380.2531	223.501	16.81134	256.7964	240.125	206.68966
870	2614161.3404	1267380.0216	223.511	16.81134	256.7964	240.125	206.69966
871	2614161.7848	1267379.79	223.52	16.81134	256.8215	240.125	206.70866
872	2614162.2293	1267379.5584	223.53	16.81134	256.8215	240.125	206.71866
873	2614162.6736	1267379.3267	223.539	16.81134	256.8215	240.125	206.72766
874	2614163.5623	1267378.8631	223.558	16.81134	256.8215	240.125	206.74666
875	2614164.0066	1267378.6313	223.568	16.81134	256.8215	240.125	206.75666
876	2614164.4509	1267378.3993	223.577	16.81134	256.8215	240.125	206.76566
877	2614164.8951	1267378.1673	223.587	16.81134	256.8215	240.125	206.77566
878	2614165.3393	1267377.9353	223.596	16.81134	256.7258	240.125	206.78466
879	2614165.7835	1267377.7032	223.606	16.81134	256.7258	240.125	206.79466
880	2614166.2276	1267377.471	223.615	16.81134	256.7258	240.125	206.80366
881	2614166.6717	1267377.2387	223.625	16.81134	256.7258	240.125	206.81366
882	2614167.1157	1267377.0064	223.634	16.81134	256.7258	240.125	206.82266
883	2614167.5597	1267376.774	223.644	16.81134	256.7258	240.125	206.83266
884	2614168.0037	1267376.5415	223.654	16.81134	256.7258	240.125	206.84266
885	2614168.8916	1267376.0764	223.673	16.81134	256.7258	240.125	206.86166
886	2614169.3355	1267375.8437	223.682	16.81134	256.7258	240.125	206.87066
887	2614169.7793	1267375.611	223.692	16.81134	256.7258	240.125	206.88066
888	2614170.2231	1267375.3782	223.701	16.81134	256.758	240.125	206.88966
889	2614170.6669	1267375.1453	223.711	16.56046	256.758	240.25	207.15054
890	2614171.1106	1267374.9123	223.72	16.56046	257.14	240.25	207.15954
891	2614171.5543	1267374.6793	223.73	16.56046	257.14	240.25	207.16954
892	2614171.9979	1267374.4462	223.739	16.56046	257.14	240.25	207.17854
893	2614172.4415	1267374.213	223.749	16.56046	257.14	240.25	207.18854
894	2614172.8851	1267373.9797	223.758	16.56046	257.14	240.25	207.19754
895	2614173.3286	1267373.7464	223.768	16.56046	257.14	240.25	207.20754
896	2614173.7721	1267373.513	223.777	16.56046	257.14	240.25	207.21654
897	2614174.2155	1267373.2795	223.787	16.56046	257.14	240.25	207.22654
898	2614174.6589	1267373.0459	223.796	16.56046	257.14	240.25	207.23554
899	2614175.1023	1267372.8123	223.806	16.56046	256.9556	240.25	207.24554
900	2614175.5456	1267372.5785	223.815	16.56046	256.9556	240.25	207.25454
901	2614175.9889	1267372.3447	223.825	16.56046	256.9556	240.25	207.26454
902	2614176.4321	1267372.1108	223.834	16.56046	256.9556	240.25	207.27354
903	2614176.8753	1267371.8769	223.844	16.56046	256.9556	240.25	207.28354
904	2614177.3185	1267371.6428	223.853	16.56046	256.9556	240.25	207.29254
905	2614177.7616	1267371.4087	223.863	16.56046	256.9556	240.25	207.30254
906	2614178.2046	1267371.1744	223.873	16.56046	256.9556	240.25	207.31254
907	2614178.6476	1267370.9401	223.882	16.56046	256.9556	240.25	207.32154
908	2614179.0906	1267370.7057	223.892	16.56046	256.9556	240.25	207.33154
909	2614179.5335	1267370.4713	223.901	16.56046	256.9556	240.25	207.34054
910	2614179.9764	1267370.2367	223.911	16.56046	256.9556	240.25	207.35054
911	2614180.4192	1267370.002	223.92	16.56046	256.8105	240.25	207.35954
912	2614181.3047	1267369.5325	223.939	16.56046	257.2441	240.25	207.37854
913	2614181.7474	1267369.2975	223.949	16.56046	257.2441	240.25	207.38854
914	2614182.1901	1267369.0625	223.958	16.56046	257.2441	240.25	207.39754
915	2614182.6327	1267368.8274	223.968	16.56046	257.2441	240.25	207.40754
916	2614183.0752	1267368.5922	223.977	16.56046	257.2441	240.25	207.41654
917	2614183.5177	1267368.357	223.987	16.56046	257.2441	240.25	207.42654
918	2614183.9601	1267368.1216	223.996	16.56046	257.2441	240.25	207.43554
919	2614184.4025	1267367.8861	224.006	16.56046	257.2441	240.25	207.44554
920	2614184.8449	1267367.6505	224.015	16.56046	257.2441	240.25	207.45454
921	2614185.2872	1267367.4149	224.025	16.56046	257.153	240.25	207.46454
922	2614185.7294	1267367.1791	224.034	16.56046	257.153	240.25	207.47354
923	2614186.1716	1267366.9433	224.044	16.56046	257.153	240.25	207.48354
924	2614186.6137	1267366.7073	224.053	16.56046	257.153	240.25	207.49254
925	2614187.0558	1267366.4713	224.063	16.56046	257.153	240.25	207.50254
926	2614187.4979	1267366.2351	224.073	16.56046	257.153	240.25	207.51254
927	2614187.9398	1267365.9989	224.082	16.56046	257.153	240.25	207.52154
928	2614188.3818	1267365.7625	224.092	16.56046	257.153	240.25	207.53154
929	2614188.8236	1267365.5261	224.101	16.56046	257.153	240.25	207.54054
930	2614189.2655	1267365.2895	224.111	16.56046	257.153	240.25	207.55054
931	2614189.7072	1267365.0529	224.12	16.56046	257.153	240.25	207.55954
932	2614190.1489	1267364.8161	224.13	16.56046	257.0451	240.25	207.56954
933	2614190.5906	1267364.5792	224.139	16.92657	257.0451	240.25	207.21243
934	2614191.0322	1267364.3423	224.149	16.92657	257.0451	240.25	207.22243
935	2614191.4737	1267364.1052	224.158	16.67007	257.0451	240.375	207.48793
936	2614191.9152	1267363.868	224.168	16.67007	257.0451	240.375	207.49793
937	2614192.3566	1267363.6308	224.177	16.67007	257.0451	240.375	207.50693
938	2614192.798	1267363.3934	224.187	16.67007	257.0451	240.375	207.51693
939	2614193.2393	1267363.1559	224.196	16.67007	257.0451	240.375	207.52593
940	2614193.6806	1267362.9183	224.206	16.67007	257.0451	240.375	207.53593
941	2614194.1218	1267362.6806	224.215	16.67007	257.0451	240.375	207.54493
942	2614194.5629	1267362.4428	224.225	16.67007	257.0451	240.375	207.55493
943	2614195.004	1267362.2048	224.234	16.67007	257.1586	240.375	207.56393
944	2614195.445	1267361.9668	224.244	16.67007	257.1586	240.375	207.57393
945	2614195.886	1267361.7286	224.253	16.67007	257.1586	240.375	207.58293
946	2614196.3269	1267361.4904	224.263	16.67007	257.1586	240.375	207.59293
947	2614196.7677	1267361.252	224.272	16.67007	257.1586	240.375	207.60193
948	2614197.2085	1267361.0135	224.282	16.67007	257.1586	240.375	207.61193
949	2614197.6492	1267360.7749	224.292	16.67007	257.1586	240.375	207.62193
950	2614198.0899	1267360.5362	224.301	16.67007	257.1586	240.375	207.63093
951	2614198.5304	1267360.2974	224.311	16.67007	257.1586	240.375	207.64093
952	2614198.971	1267360.0584	224.32	16.67007	257.1586	240.375	207.64993
953	2614199.4114	1267359.8193	224.33	16.67007	257.1892	240.375	207.65993
954	2614199.8518	1267359.5802	224.339	16.67007	257.1892	240.375	207.66893
955	2614200.2922	1267359.3409	224.349	16.67007	257.1599	240.375	207.67893
956	2614200.7324	1267359.1014	224.358	16.67007	257.1599	240.375	207.68793
957	2614201.1726	1267358.8619	224.368	16.67007	257.1599	240.375	207.69793
958	2614201.6128	1267358.6222	224.377	16.67007	257.1599	240.375	207.70693
959	2614202.0529	1267358.3824	224.387	16.67007	257.1599	240.375	207.71693
960	2614202.4929	1267358.1425	224.396	16.67007	257.1599	240.375	207.72593
961	2614202.9328	1267357.9025	224.406	16.67007	257.1599	240.375	207.73593
962	2614203.3727	1267357.6624	224.415	16.67007	257.1599	240.375	207.74493
963	2614203.8125	1267357.4221	224.425	16.67007	257.1599	240.375	207.75493
964	2614204.2522	1267357.1817	224.434	16.67007	257.1599	240.375	207.76393
965	2614204.6919	1267356.9412	224.444	16.67007	257.1599	240.375	207.77393
966	2614205.1315	1267356.7005	224.453	16.67007	257.0891	240.375	207.78293
967	2614205.571	1267356.4598	224.463	16.67007	257.0891	240.375	207.79293
968	2614206.0105	1267356.2189	224.472	16.67007	257.0891	240.375	207.80193
969	2614206.4499	1267355.9778	224.482	16.67007	257.0891	240.375	207.81193
970	2614206.8892	1267355.7367	224.491	16.67007	257.0891	240.375	207.82093
971	2614207.3285	1267355.4954	224.501	16.67007	257.0891	240.375	207.83093
972	2614207.7676	1267355.254	224.511	16.67007	257.0891	240.375	207.84093
973	2614208.2067	1267355.0124	224.52	16.67007	257.0891	240.375	207.84993
974	2614208.6458	1267354.7708	224.53	16.67007	256.9831	240.375	207.85993
975	2614209.0847	1267354.5289	224.539	16.67007	256.9831	240.375	207.86893
976	2614209.5236	1267354.287	224.549	16.67007	256.9831	240.375	207.87893
977	2614209.9625	1267354.0449	224.558	16.67007	256.9831	240.375	207.88793
978	2614210.4012	1267353.8027	224.568	16.67007	256.9671	240.375	207.89793
979	2614210.8399	1267353.5604	224.577	16.67007	256.9671	240.375	207.90693
980	2614211.2785	1267353.3179	224.587	16.67007	256.9671	240.375	207.91693
981	2614212.1554	1267352.8326	224.606	16.36899	256.9671	240.510986203	208.23701
982	2614212.5938	1267352.5897	224.615	16.36899	256.9671	240.510986203	208.24601
983	2614213.0321	1267352.3466	224.625	16.36899	256.9671	240.510986203	208.25601
984	2614213.4703	1267352.1035	224.634	16.36899	256.9671	240.510986203	208.26501
985	2614213.9084	1267351.8602	224.644	16.36899	256.9671	240.510986203	208.27501
986	2614214.3465	1267351.6167	224.653	16.36899	256.9671	240.510986203	208.28401
987	2614214.7845	1267351.3732	224.663	16.36899	256.9671	240.510986203	208.29401
988	2614215.2224	1267351.1294	224.672	16.36899	253.9053	240.510986203	208.30301
989	2614215.6602	1267350.8856	224.682	16.36899	253.9053	240.510986203	208.31301
990	2614216.098	1267350.6416	224.691	16.36899	253.9053	240.510986203	208.32201
991	2614216.5356	1267350.3974	224.701	16.36899	253.9053	240.510986203	208.33201
992	2614216.9732	1267350.1531	224.71	16.36899	253.9053	240.510986203	208.34101
993	2614217.4107	1267349.9087	224.72	16.36899	256.9831	240.510986203	208.35101
994	2614217.8482	1267349.6641	224.73	16.36899	256.9831	240.510986203	208.36101
995	2614218.2855	1267349.4194	224.739	16.36899	256.9831	240.510986203	208.37001
996	2614218.7228	1267349.1745	224.749	16.36899	256.9831	240.510986203	208.38001
997	2614219.1599	1267348.9295	224.758	16.36899	256.9831	240.510986203	208.38901
998	2614219.597	1267348.6844	224.768	16.36899	256.9831	240.510986203	208.39901
999	2614220.0341	1267348.439	224.777	16.36899	257.0562	240.510986203	208.40801
1000	2614220.471	1267348.1936	224.787	16.36899	257.0562	240.510986203	208.41801
1001	2614221.3446	1267347.7022	224.806	16.36899	257.0562	240.510986203	208.43701
1002	2614221.7813	1267347.4563	224.815	16.36899	257.0562	240.510986203	208.44601
1003	2614222.2179	1267347.2102	224.825	16.36899	257.0562	240.510986203	208.45601
1004	2614223.0908	1267346.7176	224.844	16.36899	257.0562	240.510986203	208.47501
1005	2614223.5271	1267346.4711	224.853	16.36899	257.0562	240.510986203	208.48401
1006	2614223.9634	1267346.2244	224.863	16.36899	257.0562	240.510986203	208.49401
1007	2614224.3995	1267345.9776	224.872	16.36899	257.0562	240.510986203	208.50301
1008	2614224.8356	1267345.7306	224.882	16.36899	257.0562	240.510986203	208.51301
1009	2614225.2716	1267345.4835	224.891	16.36899	257.0061	240.510986203	208.52201
1010	2614225.7075	1267345.2362	224.901	16.36899	257.0061	240.510986203	208.53201
1011	2614226.1433	1267344.9887	224.91	16.36899	257.0916	240.510986203	208.54101
1012	2614226.579	1267344.7411	224.92	16.36899	257.0916	240.510986203	208.55101
1013	2614227.0146	1267344.4933	224.929	16.36899	257.0916	240.510986203	208.56001
1014	2614227.4501	1267344.2454	224.939	16.36899	257.0916	240.510986203	208.57001
1015	2614227.8856	1267343.9973	224.949	16.36899	257.0916	240.510986203	208.58001
1016	2614228.3209	1267343.749	224.958	16.5204	257.0916	240.444444444	208.4376
1017	2614228.7562	1267343.5006	224.968	16.5204	257.0916	240.444444444	208.4476
1018	2614229.1914	1267343.252	224.977	16.5204	257.0916	240.444444444	208.4566
1019	2614229.6264	1267343.0033	224.987	16.5204	257.0916	240.444444444	208.4666
1020	2614230.0614	1267342.7544	224.996	16.5204	257.1706	240.444444444	208.4756
1021	2614230.4963	1267342.5053	225.006	16.5204	257.1706	240.444444444	208.4856
1022	2614230.9311	1267342.2561	225.015	16.5204	257.1706	240.444444444	208.4946
1023	2614231.3658	1267342.0067	225.025	16.5204	257.1706	240.444444444	208.5046
1024	2614231.8004	1267341.7571	225.034	16.5204	257.1706	240.444444444	208.5136
1025	2614232.2349	1267341.5074	225.044	16.5204	257.1706	240.444444444	208.5236
1026	2614232.6693	1267341.2575	225.053	16.5204	257.1706	240.444444444	208.5326
1027	2614233.1036	1267341.0075	225.063	16.67431	257.1706	240.594247682	208.38869
1028	2614233.5378	1267340.7572	225.072	16.67431	257.1706	240.594247682	208.39769
1029	2614233.972	1267340.5068	225.082	16.67431	257.1706	240.594247682	208.40769
1030	2614234.406	1267340.2563	225.091	16.67431	257.1706	240.594247682	208.41669
1031	2614234.8399	1267340.0055	225.101	16.67431	257.1706	240.594247682	208.42669
1032	2614235.2737	1267339.7546	225.11	16.67431	257.248	240.594247682	208.43569
1033	2614235.7075	1267339.5035	225.12	16.67431	257.248	240.594247682	208.44569
1034	2614236.1411	1267339.2523	225.129	16.67431	257.248	240.594247682	208.45469
1035	2614236.5746	1267339.0008	225.139	16.67431	257.248	240.594247682	208.46469
1036	2614237.008	1267338.7492	225.148	16.67431	257.248	240.594247682	208.47369
1037	2614237.4413	1267338.4975	225.158	16.67431	257.248	240.594247682	208.48369
1038	2614237.8746	1267338.2455	225.168	16.67431	257.248	240.594247682	208.49369
