easting,northing,site_name,tmp1492277655274
2612600.2447,1268725.6999,,237.876084262701
2612601.7348,1268723.0961,,237.876084262701
2612603.2249,1268720.4923,,237.876084262701
2612604.715,1268717.8886,,237.876084262701
2612606.2051,1268715.2848,,237.889746416759
2612607.6952,1268712.681,,237.889746416759
2612609.1852,1268710.0773,,237.889746416759
2612610.6753,1268707.4735,,237.889746416759
2612612.1654,1268704.8697,,238
2612613.6555,1268702.266,,238
2612615.1456,1268699.6622,,238
2612616.6357,1268697.0584,,238
2612618.1258,1268694.4546,,238
2612619.6159,1268691.8509,,238
2612621.106,1268689.2471,,238
2612622.5961,1268686.6433,,238
2612624.0862,1268684.0396,,238
2612625.5763,1268681.4358,,238
2612627.0664,1268678.832,,238
2612628.5565,1268676.2283,,238
2612630.0466,1268673.6245,,238
2612631.5367,1268671.0207,,238
2612633.0268,1268668.417,,238.134879956838
2612634.5169,1268665.8132,,238.134879956838
2612636.007,1268663.2094,,238.134879956838
2612637.4971,1268660.6057,,238.134879956838
2612638.9872,1268658.0019,,238.134879956838
2612640.4773,1268655.3981,,238.134879956838
2612641.9674,1268652.7944,,238.142857142857
2612643.4575,1268650.1906,,238.142857142857
2612644.9476,1268647.5868,,238.142857142857
2612646.4377,1268644.9831,,238.142857142857
2612647.9278,1268642.3793,,238.142857142857
2612649.4179,1268639.7755,,238.142857142857
2612650.908,1268637.1718,,238.142857142857
2612652.3981,1268634.568,,238.142857142857
2612653.8882,1268631.9642,,238.325600215808
2612655.3783,1268629.3604,,238.325600215808
2612656.8684,1268626.7567,,238.325600215808
2612658.3585,1268624.1529,,238.325600215808
2612659.8486,1268621.5491,,238.325600215808
2612661.3387,1268618.9454,,238.325600215808
2612662.8288,1268616.3416,,238.325600215808
2612664.3189,1268613.7378,,238.325600215808
2612665.809,1268611.1341,,238.390499861917
2612667.2991,1268608.5303,,238.390499861917
2612668.7892,1268605.9265,,238.390499861917
