easting,northing,site_name,tmp14900475028728
2612903.4464,1268196.117,,23.21396
2612903.6983,1268195.6848,,23.21396
2612903.9503,1268195.2525,,23.21396
2612904.2023,1268194.8204,,23.21396
2612904.4545,1268194.3882,,23.21396
2612904.7067,1268193.9561,,23.21396
2612904.9589,1268193.5241,,23.21396
2612905.2113,1268193.0921,,23.21396
2612905.4638,1268192.6602,,23.21396
2612905.7163,1268192.2283,,23.21396
2612905.9689,1268191.7964,,23.21396
2612906.2216,1268191.3646,,23.21396
2612906.4744,1268190.9329,,23.21396
2612906.7273,1268190.5012,,23.21396
2612906.9803,1268190.0696,,23.21396
2612907.2333,1268189.638,,23.21396
2612907.4865,1268189.2064,,23.21396
2612907.7397,1268188.775,,23.21396
2612907.9931,1268188.3435,,23.21396
2612908.2465,1268187.9122,,23.21396
2612908.5,1268187.4808,,23.21396
2612908.7536,1268187.0496,,23.21396
2612909.0073,1268186.6184,,23.21396
2612909.2611,1268186.1872,,23.21396
2612909.515,1268185.7561,,23.21396
2612909.769,1268185.3251,,23.21396
2612910.0231,1268184.8941,,23.21396
2612910.2773,1268184.4632,,23.21396
2612910.5316,1268184.0323,,23.21396
2612910.786,1268183.6015,,23.21396
2612911.0405,1268183.1708,,23.21396
2612911.2951,1268182.7401,,23.21396
2612911.5498,1268182.3095,,23.21396
2612911.8046,1268181.879,,23.21396
2612912.0595,1268181.4485,,23.21396
2612912.3146,1268181.018,,23.21396
2612912.5697,1268180.5877,,23.21396
2612912.8249,1268180.1574,,23.21396
2612913.0803,1268179.7271,,23.21396
2612913.3357,1268179.2969,,23.21396
2612913.5913,1268178.8668,,23.21396
2612913.847,1268178.4368,,23.21396
2612914.1028,1268178.0068,,23.21396
2612914.3587,1268177.5769,,23.21396
2612914.6147,1268177.1471,,23.21396
2612914.8708,1268176.7173,,23.21396
2612915.1271,1268176.2876,,23.21396
2612915.3834,1268175.858,,23.21396
2612915.6399,1268175.4284,,23.21396
2612915.8965,1268174.9989,,23.23388
2612916.1532,1268174.5695,,23.23388
2612916.4101,1268174.1402,,23.23388
2612916.6671,1268173.7109,,23.23388
2612916.9241,1268173.2817,,23.23388
2612917.1813,1268172.8526,,23.23388
2612917.4387,1268172.4235,,23.23388
2612917.6961,1268171.9945,,23.23388
2612917.9537,1268171.5656,,23.23388
2612918.2114,1268171.1368,,23.23388
2612918.4693,1268170.7081,,23.23388
2612918.7272,1268170.2794,,23.23388
2612918.9853,1268169.8508,,23.23388
2612919.2435,1268169.4223,,23.23388
2612919.5019,1268168.9938,,23.23388
2612919.7604,1268168.5655,,23.23388
2612920.019,1268168.1372,,23.23388
2612920.2777,1268167.709,,23.23388
2612920.5366,1268167.2809,,23.23388
2612920.7956,1268166.8528,,23.23388
2612921.0548,1268166.4249,,23.23388
2612921.3141,1268165.997,,23.23388
2612921.5735,1268165.5692,,23.23388
2612921.8331,1268165.1415,,23.23388
2612922.0928,1268164.7139,,23.23388
2612922.3526,1268164.2863,,23.23388
2612922.6126,1268163.8589,,23.23388
2612922.8727,1268163.4315,,23.23388
2612923.133,1268163.0042,,23.23388
2612923.3934,1268162.577,,23.23388
2612923.6539,1268162.1499,,23.23388
2612923.9146,1268161.7229,,23.21962
2612924.1755,1268161.296,,23.21962
2612924.4365,1268160.8692,,23.21962
2612924.6976,1268160.4424,,23.21962
2612924.9589,1268160.0158,,23.21962
2612925.2203,1268159.5892,,23.21962
2612925.7437,1268158.7363,,23.21962
2612926.0056,1268158.3101,,23.21962
2612926.2676,1268157.8839,,23.21962
2612926.5298,1268157.4578,,23.21962
2612926.7921,1268157.0318,,23.21962
2612927.0546,1268156.6058,,23.21962
2612927.3173,1268156.18,,23.21962
2612927.5801,1268155.7543,,23.21962
2612927.8431,1268155.3287,,23.21962
2612928.1062,1268154.9032,,23.21962
2612928.3695,1268154.4778,,23.1799
2612928.633,1268154.0524,,23.1799
2612928.8966,1268153.6272,,23.1799
2612929.1603,1268153.2021,,23.1799
2612929.4243,1268152.7771,,23.1799
2612929.6884,1268152.3521,,23.1799
2612929.9526,1268151.9273,,23.1799
2612930.2171,1268151.5026,,23.1799
2612930.4817,1268151.078,,23.1799
2612930.7464,1268150.6535,,23.1799
2612931.0113,1268150.2291,,23.1799
2612931.2764,1268149.8048,,23.1799
2612931.5417,1268149.3806,,23.1799
2612931.8071,1268148.9565,,23.1799
2612932.0727,1268148.5325,,23.1799
2612932.3385,1268148.1086,,23.1799
2612932.6045,1268147.6849,,23.1799
2612932.8706,1268147.2612,,23.1799
2612933.1369,1268146.8377,,23.1799
2612933.4033,1268146.4142,,23.1799
2612933.67,1268145.9909,,23.1799
2612933.9368,1268145.5677,,23.1799
2612934.2038,1268145.1446,,23.1799
2612934.471,1268144.7216,,23.1799
2612934.7383,1268144.2987,,23.1799
2612935.0059,1268143.8759,,23.1799
2612935.2736,1268143.4533,,23.1799
2612935.5415,1268143.0307,,23.1799
2612935.8096,1268142.6083,,23.1799
2612936.0778,1268142.186,,23.1799
2612936.3463,1268141.7638,,23.1799
2612936.6149,1268141.3418,,23.1799
2612936.8837,1268140.9198,,23.1799
2612937.1527,1268140.498,,23.1799
2612937.4219,1268140.0763,,23.1799
2612937.6913,1268139.6547,,23.1799
2612937.9609,1268139.2332,,23.1799
2612938.2306,1268138.8118,,23.1799
2612938.5006,1268138.3906,,23.1799
2612938.7707,1268137.9695,,23.1799
2612939.041,1268137.5485,,23.1799
2612939.3116,1268137.1276,,23.1799
2612939.5823,1268136.7069,,23.1799
2612939.8532,1268136.2863,,23.1799
2612940.1243,1268135.8658,,23.1799
2612940.3956,1268135.4455,,23.1799
2612940.6671,1268135.0252,,23.1799
2612940.9388,1268134.6051,,23.1799
2612941.2107,1268134.1851,,23.1799
2612941.4828,1268133.7653,,23.42399
2612941.7551,1268133.3456,,23.42399
2612942.0276,1268132.926,,23.42399
2612942.3003,1268132.5065,,23.42399
2612942.5731,1268132.0872,,23.42399
2612942.8462,1268131.668,,23.42399
2612943.1195,1268131.2489,,23.42399
2612943.3931,1268130.83,,23.42399
2612943.6668,1268130.4112,,23.42399
2612943.9407,1268129.9926,,23.42399
2612944.2148,1268129.574,,23.42399
2612944.4891,1268129.1557,,23.33742
2612944.7637,1268128.7374,,23.33742
2612945.0384,1268128.3193,,23.33742
2612945.3134,1268127.9013,,23.33742
2612945.5886,1268127.4835,,23.33742
2612945.864,1268127.0658,,23.33742
2612946.1396,1268126.6482,,23.33742
2612946.4154,1268126.2308,,23.33742
2612946.6914,1268125.8135,,23.33742
2612946.9676,1268125.3964,,23.33742
2612947.2441,1268124.9794,,23.33742
2612947.5208,1268124.5626,,23.33742
2612947.7976,1268124.1459,,23.33742
2612948.0748,1268123.7293,,23.33742
2612948.3521,1268123.3129,,23.33742
2612948.6296,1268122.8967,,23.33742
2612948.9074,1268122.4805,,23.33742
2612949.1854,1268122.0646,,23.33742
2612949.4636,1268121.6487,,23.33742
2612949.742,1268121.2331,,23.33742
2612950.0207,1268120.8176,,23.33742
2612950.2995,1268120.4022,,23.33742
2612950.5786,1268119.987,,23.33742
2612950.858,1268119.5719,,23.33742
2612951.1375,1268119.157,,23.33742
2612951.4173,1268118.7422,,23.33742
2612951.6973,1268118.3276,,23.33742
2612951.9776,1268117.9131,,23.33742
2612952.258,1268117.4988,,23.33742
2612952.5387,1268117.0847,,23.33742
2612952.8197,1268116.6707,,23.33742
2612953.1008,1268116.2569,,23.33742
2612953.3822,1268115.8432,,23.33742
2612953.6638,1268115.4297,,23.33742
2612953.9457,1268115.0164,,23.33742
2612954.2278,1268114.6032,,23.33742
2612954.5101,1268114.1901,,23.33742
2612954.7927,1268113.7773,,23.33742
2612955.0755,1268113.3645,,23.33742
2612955.3585,1268112.952,,23.37834
2612955.6418,1268112.5396,,23.37834
2612955.9253,1268112.1274,,23.37834
2612956.2091,1268111.7153,,23.37834
2612956.4931,1268111.3035,,23.37834
2612956.7773,1268110.8917,,23.37834
2612957.0618,1268110.4802,,23.37834
2612957.3465,1268110.0688,,23.37834
2612957.6315,1268109.6576,,23.37834
2612957.9167,1268109.2465,,23.37834
2612958.2022,1268108.8357,,23.37834
2612958.4879,1268108.425,,23.37834
2612958.7738,1268108.0144,,23.37834
2613196.2644,1267880.9939,,18.95213
2613196.6874,1267880.7267,,18.95213
2613197.1106,1267880.4598,,18.95213
2613197.5339,1267880.1931,,18.95213
2613197.9574,1267879.9267,,18.95213
2613198.381,1267879.6606,,18.95213
2613198.8048,1267879.3947,,18.95213
2613199.2287,1267879.129,,18.95213
2613199.6529,1267878.8636,,18.95213
2613200.0771,1267878.5985,,18.95213
2613200.5015,1267878.3336,,18.95213
2613200.9261,1267878.0689,,18.95213
2613201.3508,1267877.8045,,18.95213
2613201.7757,1267877.5403,,18.95213
2613202.2007,1267877.2764,,18.95213
2613202.6259,1267877.0127,,18.95213
2613203.0513,1267876.7493,,18.95213
2613203.4768,1267876.4861,,18.95213
2613203.9024,1267876.2231,,18.95213
2613204.3282,1267875.9604,,18.95213
2613204.7541,1267875.698,,18.95213
2613205.1802,1267875.4357,,18.95213
2613205.6064,1267875.1737,,18.95213
2613206.0328,1267874.912,,18.95213
2613206.4593,1267874.6505,,18.95213
